ins_name,alg_name,repeat,status,runtime
data/TSP/cl/486.tsp,LKH-crossover,2,SUCCESS,109.97
data/TSP/cl/486.tsp,LKH-crossover,3,SUCCESS,57.25
data/TSP/cl/486.tsp,LKH-crossover,4,SUCCESS,55.84
data/TSP/cl/486.tsp,GA-EAX,0,SUCCESS,8.44
data/TSP/cl/486.tsp,GA-EAX,1,TIMEOUT,900.00
data/TSP/cl/486.tsp,GA-EAX,2,TIMEOUT,900.00
data/TSP/cl/486.tsp,GA-EAX,3,SUCCESS,8.70
data/TSP/cl/486.tsp,GA-EAX,4,SUCCESS,8.33
data/TSP/cl/486.tsp,GA-EAX-restart,0,SUCCESS,8.76
data/TSP/cl/486.tsp,GA-EAX-restart,1,SUCCESS,67.36
data/TSP/cl/486.tsp,GA-EAX-restart,2,SUCCESS,19.88
data/TSP/cl/486.tsp,GA-EAX-restart,3,SUCCESS,8.59
data/TSP/cl/486.tsp,GA-EAX-restart,4,SUCCESS,8.34
data/TSP/cl/486.tsp,MAOS,0,SUCCESS,13.96
data/TSP/cl/486.tsp,MAOS,1,SUCCESS,14.17
data/TSP/cl/486.tsp,MAOS,2,SUCCESS,14.14
data/TSP/cl/486.tsp,MAOS,3,SUCCESS,44.57
data/TSP/cl/486.tsp,MAOS,4,SUCCESS,14.36
data/TSP/cl/487.tsp,LKH,0,SUCCESS,351.56
data/TSP/cl/487.tsp,LKH,1,SUCCESS,137.30
data/TSP/cl/487.tsp,LKH,2,SUCCESS,217.71
data/TSP/cl/487.tsp,LKH,3,SUCCESS,360.44
data/TSP/cl/487.tsp,LKH,4,SUCCESS,244.83
data/TSP/cl/487.tsp,LKH-restart,0,SUCCESS,344.64
data/TSP/cl/487.tsp,LKH-restart,1,SUCCESS,138.46
data/TSP/cl/487.tsp,LKH-restart,2,SUCCESS,217.40
data/TSP/cl/487.tsp,LKH-restart,3,SUCCESS,359.23
data/TSP/cl/487.tsp,LKH-restart,4,SUCCESS,242.18
data/TSP/cl/487.tsp,LKH-crossover,0,SUCCESS,254.06
data/TSP/cl/487.tsp,LKH-crossover,1,SUCCESS,138.97
data/TSP/cl/487.tsp,LKH-crossover,2,SUCCESS,216.33
data/TSP/cl/487.tsp,LKH-crossover,3,SUCCESS,360.52
data/TSP/cl/487.tsp,LKH-crossover,4,SUCCESS,244.87
data/TSP/cl/487.tsp,GA-EAX,0,SUCCESS,7.25
data/TSP/cl/487.tsp,GA-EAX,1,SUCCESS,7.46
data/TSP/cl/487.tsp,GA-EAX,2,SUCCESS,7.10
data/TSP/cl/487.tsp,GA-EAX,3,SUCCESS,7.37
data/TSP/cl/487.tsp,GA-EAX,4,SUCCESS,7.07
data/TSP/cl/487.tsp,GA-EAX-restart,0,SUCCESS,7.27
data/TSP/cl/487.tsp,GA-EAX-restart,1,SUCCESS,7.42
data/TSP/cl/487.tsp,GA-EAX-restart,2,SUCCESS,7.17
data/TSP/cl/487.tsp,GA-EAX-restart,3,SUCCESS,7.82
data/TSP/cl/487.tsp,GA-EAX-restart,4,SUCCESS,7.18
data/TSP/cl/487.tsp,MAOS,0,SUCCESS,12.95
data/TSP/cl/487.tsp,MAOS,1,SUCCESS,12.81
data/TSP/cl/487.tsp,MAOS,2,SUCCESS,12.63
data/TSP/cl/487.tsp,MAOS,3,SUCCESS,13.23
data/TSP/cl/487.tsp,MAOS,4,SUCCESS,12.39
data/TSP/cl/488.tsp,LKH,0,SUCCESS,7.03
data/TSP/cl/488.tsp,LKH,1,SUCCESS,12.14
data/TSP/cl/488.tsp,LKH,2,SUCCESS,36.83
data/TSP/cl/488.tsp,LKH,3,SUCCESS,46.37
data/TSP/cl/488.tsp,LKH,4,SUCCESS,4.40
data/TSP/cl/488.tsp,LKH-restart,0,SUCCESS,76.32
data/TSP/cl/488.tsp,LKH-restart,1,SUCCESS,8.48
data/TSP/cl/488.tsp,LKH-restart,2,SUCCESS,24.69
data/TSP/cl/488.tsp,LKH-restart,3,SUCCESS,45.67
data/TSP/cl/488.tsp,LKH-restart,4,SUCCESS,4.46
data/TSP/cl/488.tsp,LKH-crossover,0,SUCCESS,4.11
data/TSP/cl/488.tsp,LKH-crossover,1,SUCCESS,7.80
data/TSP/cl/488.tsp,LKH-crossover,2,SUCCESS,36.43
data/TSP/cl/488.tsp,LKH-crossover,3,SUCCESS,45.97
data/TSP/cl/488.tsp,LKH-crossover,4,SUCCESS,4.43
data/TSP/cl/488.tsp,GA-EAX,0,SUCCESS,2.66
data/TSP/cl/488.tsp,GA-EAX,1,SUCCESS,1.79
data/TSP/cl/488.tsp,GA-EAX,2,SUCCESS,2.58
data/TSP/cl/488.tsp,GA-EAX,3,SUCCESS,2.34
data/TSP/cl/488.tsp,GA-EAX,4,SUCCESS,2.47
data/TSP/cl/488.tsp,GA-EAX-restart,0,SUCCESS,2.64
data/TSP/cl/488.tsp,GA-EAX-restart,1,SUCCESS,2.15
data/TSP/cl/488.tsp,GA-EAX-restart,2,SUCCESS,2.65
data/TSP/cl/488.tsp,GA-EAX-restart,3,SUCCESS,2.39
data/TSP/cl/488.tsp,GA-EAX-restart,4,SUCCESS,2.43
data/TSP/cl/488.tsp,MAOS,0,SUCCESS,4.91
data/TSP/cl/488.tsp,MAOS,1,SUCCESS,5.69
data/TSP/cl/488.tsp,MAOS,2,SUCCESS,5.64
data/TSP/cl/488.tsp,MAOS,3,SUCCESS,4.96
data/TSP/cl/488.tsp,MAOS,4,SUCCESS,5.58
data/TSP/cl/489.tsp,LKH,0,SUCCESS,8.63
data/TSP/cl/489.tsp,LKH,1,SUCCESS,27.87
data/TSP/cl/489.tsp,LKH,2,SUCCESS,14.57
data/TSP/cl/489.tsp,LKH,3,SUCCESS,14.05
data/TSP/cl/489.tsp,LKH,4,SUCCESS,6.72
data/TSP/cl/489.tsp,LKH-restart,0,SUCCESS,13.36
data/TSP/cl/489.tsp,LKH-restart,1,SUCCESS,27.56
data/TSP/cl/489.tsp,LKH-restart,2,SUCCESS,14.54
data/TSP/cl/489.tsp,LKH-restart,3,SUCCESS,14.22
data/TSP/cl/489.tsp,LKH-restart,4,SUCCESS,6.73
data/TSP/cl/489.tsp,LKH-crossover,0,SUCCESS,12.37
data/TSP/cl/489.tsp,LKH-crossover,1,SUCCESS,27.42
data/TSP/cl/489.tsp,LKH-crossover,2,SUCCESS,14.66
data/TSP/cl/489.tsp,LKH-crossover,3,SUCCESS,14.14
data/TSP/cl/489.tsp,LKH-crossover,4,SUCCESS,6.73
data/TSP/cl/489.tsp,GA-EAX,0,SUCCESS,9.52
data/TSP/cl/489.tsp,GA-EAX,1,TIMEOUT,900.00
data/TSP/cl/489.tsp,GA-EAX,2,SUCCESS,9.41
data/TSP/cl/489.tsp,GA-EAX,3,TIMEOUT,900.00
data/TSP/cl/489.tsp,GA-EAX,4,SUCCESS,9.36
data/TSP/cl/489.tsp,GA-EAX-restart,0,SUCCESS,9.81
data/TSP/cl/489.tsp,GA-EAX-restart,1,SUCCESS,21.37
data/TSP/cl/489.tsp,GA-EAX-restart,2,SUCCESS,9.74
data/TSP/cl/489.tsp,GA-EAX-restart,3,SUCCESS,21.35
data/TSP/cl/489.tsp,GA-EAX-restart,4,SUCCESS,9.65
data/TSP/cl/489.tsp,MAOS,0,SUCCESS,16.63
data/TSP/cl/489.tsp,MAOS,1,SUCCESS,16.62
data/TSP/cl/489.tsp,MAOS,2,SUCCESS,16.64
data/TSP/cl/489.tsp,MAOS,3,SUCCESS,16.99
data/TSP/cl/489.tsp,MAOS,4,SUCCESS,16.33
data/TSP/cl/490.tsp,LKH,0,SUCCESS,18.93
data/TSP/cl/490.tsp,LKH,1,SUCCESS,10.89
data/TSP/cl/490.tsp,LKH,2,SUCCESS,28.21
data/TSP/cl/490.tsp,LKH,3,SUCCESS,16.72
data/TSP/cl/490.tsp,LKH,4,SUCCESS,13.76
data/TSP/cl/490.tsp,LKH-restart,0,SUCCESS,12.97
data/TSP/cl/490.tsp,LKH-restart,1,SUCCESS,10.71
data/TSP/cl/490.tsp,LKH-restart,2,SUCCESS,28.17
data/TSP/cl/490.tsp,LKH-restart,3,SUCCESS,16.69
data/TSP/cl/490.tsp,LKH-restart,4,SUCCESS,13.66
data/TSP/cl/490.tsp,LKH-crossover,0,SUCCESS,17.11
data/TSP/cl/490.tsp,LKH-crossover,1,SUCCESS,11.04
data/TSP/cl/490.tsp,LKH-crossover,2,SUCCESS,28.26
data/TSP/cl/490.tsp,LKH-crossover,3,SUCCESS,16.52
data/TSP/cl/490.tsp,LKH-crossover,4,SUCCESS,13.66
data/TSP/cl/490.tsp,GA-EAX,0,SUCCESS,2.37
data/TSP/cl/490.tsp,GA-EAX,1,SUCCESS,2.12
data/TSP/cl/490.tsp,GA-EAX,2,SUCCESS,2.24
data/TSP/cl/490.tsp,GA-EAX,3,SUCCESS,2.20
data/TSP/cl/490.tsp,GA-EAX,4,SUCCESS,2.04
data/TSP/cl/490.tsp,GA-EAX-restart,0,SUCCESS,2.33
data/TSP/cl/490.tsp,GA-EAX-restart,1,SUCCESS,2.18
data/TSP/cl/490.tsp,GA-EAX-restart,2,SUCCESS,2.27
data/TSP/cl/490.tsp,GA-EAX-restart,3,SUCCESS,2.13
data/TSP/cl/490.tsp,GA-EAX-restart,4,SUCCESS,2.04
data/TSP/cl/490.tsp,MAOS,0,SUCCESS,5.14
data/TSP/cl/490.tsp,MAOS,1,SUCCESS,5.09
data/TSP/cl/490.tsp,MAOS,2,SUCCESS,5.32
data/TSP/cl/490.tsp,MAOS,3,SUCCESS,5.18
data/TSP/cl/490.tsp,MAOS,4,SUCCESS,5.11
data/TSP/cl/491.tsp,LKH,0,SUCCESS,7.78
data/TSP/cl/491.tsp,LKH,1,SUCCESS,102.27
data/TSP/cl/491.tsp,LKH,2,SUCCESS,7.07
data/TSP/cl/491.tsp,LKH,3,SUCCESS,96.50
data/TSP/cl/491.tsp,LKH,4,SUCCESS,189.24
data/TSP/cl/491.tsp,LKH-restart,0,SUCCESS,135.30
data/TSP/cl/491.tsp,LKH-restart,1,SUCCESS,102.40
data/TSP/cl/491.tsp,LKH-restart,2,SUCCESS,7.21
data/TSP/cl/491.tsp,LKH-restart,3,SUCCESS,96.55
data/TSP/cl/491.tsp,LKH-restart,4,SUCCESS,146.06
data/TSP/cl/491.tsp,LKH-crossover,0,SUCCESS,134.81
data/TSP/cl/491.tsp,LKH-crossover,1,SUCCESS,101.81
data/TSP/cl/491.tsp,LKH-crossover,2,SUCCESS,7.16
data/TSP/cl/491.tsp,LKH-crossover,3,SUCCESS,96.18
data/TSP/cl/491.tsp,LKH-crossover,4,SUCCESS,190.29
data/TSP/cl/491.tsp,GA-EAX,0,SUCCESS,16.91
data/TSP/cl/491.tsp,GA-EAX,1,SUCCESS,17.50
data/TSP/cl/491.tsp,GA-EAX,2,TIMEOUT,900.00
data/TSP/cl/491.tsp,GA-EAX,3,SUCCESS,16.56
data/TSP/cl/491.tsp,GA-EAX,4,TIMEOUT,900.00
data/TSP/cl/491.tsp,GA-EAX-restart,0,SUCCESS,17.01
data/TSP/cl/491.tsp,GA-EAX-restart,1,SUCCESS,17.07
data/TSP/cl/491.tsp,GA-EAX-restart,2,SUCCESS,36.12
data/TSP/cl/491.tsp,GA-EAX-restart,3,SUCCESS,16.24
data/TSP/cl/491.tsp,GA-EAX-restart,4,SUCCESS,39.51
data/TSP/cl/491.tsp,MAOS,0,SUCCESS,32.40
data/TSP/cl/491.tsp,MAOS,1,SUCCESS,33.96
data/TSP/cl/491.tsp,MAOS,2,SUCCESS,64.83
data/TSP/cl/491.tsp,MAOS,3,SUCCESS,72.87
data/TSP/cl/491.tsp,MAOS,4,SUCCESS,18.29
data/TSP/cl/492.tsp,LKH,0,SUCCESS,118.91
data/TSP/cl/492.tsp,LKH,1,SUCCESS,36.61
data/TSP/cl/492.tsp,LKH,2,SUCCESS,31.08
data/TSP/cl/492.tsp,LKH,3,SUCCESS,54.36
data/TSP/cl/492.tsp,LKH,4,SUCCESS,121.79
data/TSP/cl/492.tsp,LKH-restart,0,SUCCESS,44.80
data/TSP/cl/492.tsp,LKH-restart,1,SUCCESS,36.44
data/TSP/cl/492.tsp,LKH-restart,2,SUCCESS,30.43
data/TSP/cl/492.tsp,LKH-restart,3,SUCCESS,54.51
data/TSP/cl/492.tsp,LKH-restart,4,SUCCESS,121.37
data/TSP/cl/492.tsp,LKH-crossover,0,SUCCESS,30.15
data/TSP/cl/492.tsp,LKH-crossover,1,SUCCESS,36.80
data/TSP/cl/492.tsp,LKH-crossover,2,SUCCESS,30.59
data/TSP/cl/492.tsp,LKH-crossover,3,SUCCESS,54.43
data/TSP/cl/492.tsp,LKH-crossover,4,SUCCESS,121.61
data/TSP/cl/492.tsp,GA-EAX,0,SUCCESS,10.67
data/TSP/cl/492.tsp,GA-EAX,1,SUCCESS,11.15
data/TSP/cl/492.tsp,GA-EAX,2,SUCCESS,10.52
data/TSP/cl/492.tsp,GA-EAX,3,TIMEOUT,900.00
data/TSP/cl/492.tsp,GA-EAX,4,TIMEOUT,900.00
data/TSP/cl/492.tsp,GA-EAX-restart,0,SUCCESS,11.03
data/TSP/cl/492.tsp,GA-EAX-restart,1,SUCCESS,11.37
data/TSP/cl/492.tsp,GA-EAX-restart,2,SUCCESS,11.05
data/TSP/cl/492.tsp,GA-EAX-restart,3,SUCCESS,69.78
data/TSP/cl/492.tsp,GA-EAX-restart,4,SUCCESS,54.55
data/TSP/cl/492.tsp,MAOS,0,SUCCESS,18.04
data/TSP/cl/492.tsp,MAOS,1,SUCCESS,17.67
data/TSP/cl/492.tsp,MAOS,2,SUCCESS,18.64
data/TSP/cl/492.tsp,MAOS,3,SUCCESS,18.20
data/TSP/cl/492.tsp,MAOS,4,SUCCESS,18.35
data/TSP/cl/493.tsp,LKH,0,SUCCESS,46.04
data/TSP/cl/493.tsp,LKH,1,SUCCESS,6.79
data/TSP/cl/493.tsp,LKH,2,SUCCESS,17.78
data/TSP/cl/493.tsp,LKH,3,SUCCESS,142.34
data/TSP/cl/493.tsp,LKH,4,SUCCESS,93.46
data/TSP/cl/493.tsp,LKH-restart,0,SUCCESS,33.88
data/TSP/cl/493.tsp,LKH-restart,1,SUCCESS,6.89
data/TSP/cl/493.tsp,LKH-restart,2,SUCCESS,17.61
data/TSP/cl/493.tsp,LKH-restart,3,SUCCESS,142.14
data/TSP/cl/493.tsp,LKH-restart,4,SUCCESS,92.91
data/TSP/cl/493.tsp,LKH-crossover,0,SUCCESS,78.41
data/TSP/cl/493.tsp,LKH-crossover,1,SUCCESS,6.81
data/TSP/cl/493.tsp,LKH-crossover,2,SUCCESS,17.89
data/TSP/cl/493.tsp,LKH-crossover,3,SUCCESS,142.23
data/TSP/cl/493.tsp,LKH-crossover,4,SUCCESS,93.40
data/TSP/cl/493.tsp,GA-EAX,0,SUCCESS,16.10
data/TSP/cl/493.tsp,GA-EAX,1,SUCCESS,16.43
data/TSP/cl/493.tsp,GA-EAX,2,SUCCESS,17.09
data/TSP/cl/493.tsp,GA-EAX,3,SUCCESS,16.63
data/TSP/cl/493.tsp,GA-EAX,4,SUCCESS,16.65
data/TSP/cl/493.tsp,GA-EAX-restart,0,SUCCESS,16.52
data/TSP/cl/493.tsp,GA-EAX-restart,1,SUCCESS,16.86
data/TSP/cl/493.tsp,GA-EAX-restart,2,SUCCESS,16.92
data/TSP/cl/493.tsp,GA-EAX-restart,3,SUCCESS,16.52
data/TSP/cl/493.tsp,GA-EAX-restart,4,SUCCESS,16.47
data/TSP/cl/493.tsp,MAOS,0,SUCCESS,31.98
data/TSP/cl/493.tsp,MAOS,1,SUCCESS,31.76
data/TSP/cl/493.tsp,MAOS,2,SUCCESS,32.80
data/TSP/cl/493.tsp,MAOS,3,SUCCESS,31.38
data/TSP/cl/493.tsp,MAOS,4,SUCCESS,31.80
data/TSP/cl/494.tsp,LKH,0,SUCCESS,368.19
data/TSP/cl/494.tsp,LKH,1,SUCCESS,347.57
data/TSP/cl/494.tsp,LKH,2,TIMEOUT,900.00
data/TSP/cl/494.tsp,LKH,3,SUCCESS,348.96
data/TSP/cl/494.tsp,LKH,4,TIMEOUT,900.00
data/TSP/cl/494.tsp,LKH-restart,0,SUCCESS,763.62
data/TSP/cl/494.tsp,LKH-restart,1,SUCCESS,308.42
data/TSP/cl/494.tsp,LKH-restart,2,TIMEOUT,900.00
data/TSP/cl/494.tsp,LKH-restart,3,SUCCESS,324.41
data/TSP/cl/494.tsp,LKH-restart,4,TIMEOUT,900.00
data/TSP/cl/494.tsp,LKH-crossover,0,SUCCESS,707.26
data/TSP/cl/494.tsp,LKH-crossover,1,SUCCESS,349.22
data/TSP/cl/494.tsp,LKH-crossover,2,TIMEOUT,900.00
data/TSP/cl/494.tsp,LKH-crossover,3,SUCCESS,348.79
data/TSP/cl/494.tsp,LKH-crossover,4,TIMEOUT,900.00
data/TSP/cl/494.tsp,GA-EAX,0,SUCCESS,13.72
data/TSP/cl/494.tsp,GA-EAX,1,SUCCESS,13.05
data/TSP/cl/494.tsp,GA-EAX,2,SUCCESS,13.14
data/TSP/cl/494.tsp,GA-EAX,3,SUCCESS,13.48
data/TSP/cl/494.tsp,GA-EAX,4,SUCCESS,13.38
data/TSP/cl/494.tsp,GA-EAX-restart,0,SUCCESS,13.69
data/TSP/cl/494.tsp,GA-EAX-restart,1,SUCCESS,13.29
data/TSP/cl/494.tsp,GA-EAX-restart,2,SUCCESS,13.91
data/TSP/cl/494.tsp,GA-EAX-restart,3,SUCCESS,14.24
data/TSP/cl/494.tsp,GA-EAX-restart,4,SUCCESS,13.39
data/TSP/cl/494.tsp,MAOS,0,SUCCESS,22.93
data/TSP/cl/494.tsp,MAOS,1,SUCCESS,24.71
data/TSP/cl/494.tsp,MAOS,2,SUCCESS,25.52
data/TSP/cl/494.tsp,MAOS,3,SUCCESS,25.65
data/TSP/cl/494.tsp,MAOS,4,SUCCESS,25.61
data/TSP/cl/495.tsp,LKH,0,SUCCESS,133.43
data/TSP/cl/495.tsp,LKH,1,SUCCESS,186.58
data/TSP/cl/495.tsp,LKH,2,SUCCESS,528.79
data/TSP/cl/495.tsp,LKH,3,SUCCESS,46.05
data/TSP/cl/495.tsp,LKH,4,SUCCESS,128.05
data/TSP/cl/495.tsp,LKH-restart,0,SUCCESS,163.59
data/TSP/cl/495.tsp,LKH-restart,1,SUCCESS,179.26
data/TSP/cl/495.tsp,LKH-restart,2,SUCCESS,588.80
data/TSP/cl/495.tsp,LKH-restart,3,SUCCESS,45.44
data/TSP/cl/495.tsp,LKH-restart,4,SUCCESS,125.99
data/TSP/cl/495.tsp,LKH-crossover,0,SUCCESS,450.46
data/TSP/cl/495.tsp,LKH-crossover,1,SUCCESS,187.09
data/TSP/cl/495.tsp,LKH-crossover,2,SUCCESS,595.50
data/TSP/cl/495.tsp,LKH-crossover,3,SUCCESS,45.87
data/TSP/cl/495.tsp,LKH-crossover,4,SUCCESS,127.72
data/TSP/cl/495.tsp,GA-EAX,0,SUCCESS,3.50
data/TSP/cl/495.tsp,GA-EAX,1,SUCCESS,3.59
data/TSP/cl/495.tsp,GA-EAX,2,SUCCESS,3.53
data/TSP/cl/495.tsp,GA-EAX,3,SUCCESS,3.60
data/TSP/cl/495.tsp,GA-EAX,4,SUCCESS,3.58
data/TSP/cl/495.tsp,GA-EAX-restart,0,SUCCESS,3.58
data/TSP/cl/495.tsp,GA-EAX-restart,1,SUCCESS,3.51
data/TSP/cl/495.tsp,GA-EAX-restart,2,SUCCESS,3.67
data/TSP/cl/495.tsp,GA-EAX-restart,3,SUCCESS,3.52
data/TSP/cl/495.tsp,GA-EAX-restart,4,SUCCESS,3.53
data/TSP/cl/495.tsp,MAOS,0,SUCCESS,6.96
data/TSP/cl/495.tsp,MAOS,1,SUCCESS,7.06
data/TSP/cl/495.tsp,MAOS,2,SUCCESS,6.83
data/TSP/cl/495.tsp,MAOS,3,SUCCESS,7.15
data/TSP/cl/495.tsp,MAOS,4,SUCCESS,4.87
data/TSP/cl/496.tsp,LKH,0,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH,1,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH,2,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH,3,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH,4,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH-restart,0,SUCCESS,301.66
data/TSP/cl/496.tsp,LKH-restart,1,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH-restart,2,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH-restart,3,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH-restart,4,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH-crossover,0,SUCCESS,321.11
data/TSP/cl/496.tsp,LKH-crossover,1,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH-crossover,2,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH-crossover,3,TIMEOUT,900.00
data/TSP/cl/496.tsp,LKH-crossover,4,TIMEOUT,900.00
data/TSP/cl/496.tsp,GA-EAX,0,TIMEOUT,900.00
data/TSP/cl/496.tsp,GA-EAX,1,TIMEOUT,900.00
data/TSP/cl/496.tsp,GA-EAX,2,TIMEOUT,900.00
data/TSP/cl/496.tsp,GA-EAX,3,SUCCESS,23.33
data/TSP/cl/496.tsp,GA-EAX,4,SUCCESS,20.92
data/TSP/cl/496.tsp,GA-EAX-restart,0,SUCCESS,46.88
data/TSP/cl/496.tsp,GA-EAX-restart,1,SUCCESS,75.33
data/TSP/cl/496.tsp,GA-EAX-restart,2,SUCCESS,79.30
data/TSP/cl/496.tsp,GA-EAX-restart,3,SUCCESS,24.41
data/TSP/cl/496.tsp,GA-EAX-restart,4,SUCCESS,22.11
data/TSP/cl/496.tsp,MAOS,0,SUCCESS,37.91
data/TSP/cl/496.tsp,MAOS,1,SUCCESS,125.01
data/TSP/cl/496.tsp,MAOS,2,SUCCESS,40.53
data/TSP/cl/496.tsp,MAOS,3,SUCCESS,164.46
data/TSP/cl/496.tsp,MAOS,4,SUCCESS,36.84
data/TSP/cl/497.tsp,LKH,0,SUCCESS,3.04
data/TSP/cl/497.tsp,LKH,1,SUCCESS,8.15
data/TSP/cl/497.tsp,LKH,2,SUCCESS,6.76
data/TSP/cl/497.tsp,LKH,3,SUCCESS,22.19
data/TSP/cl/497.tsp,LKH,4,SUCCESS,3.02
data/TSP/cl/497.tsp,LKH-restart,0,SUCCESS,3.12
data/TSP/cl/497.tsp,LKH-restart,1,SUCCESS,8.12
data/TSP/cl/497.tsp,LKH-restart,2,SUCCESS,6.76
data/TSP/cl/497.tsp,LKH-restart,3,SUCCESS,22.07
data/TSP/cl/497.tsp,LKH-restart,4,SUCCESS,3.06
data/TSP/cl/497.tsp,LKH-crossover,0,SUCCESS,2.30
data/TSP/cl/497.tsp,LKH-crossover,1,SUCCESS,8.12
data/TSP/cl/497.tsp,LKH-crossover,2,SUCCESS,6.85
data/TSP/cl/497.tsp,LKH-crossover,3,SUCCESS,21.54
data/TSP/cl/497.tsp,LKH-crossover,4,SUCCESS,3.02
data/TSP/cl/497.tsp,GA-EAX,0,SUCCESS,6.67
data/TSP/cl/497.tsp,GA-EAX,1,SUCCESS,6.73
data/TSP/cl/497.tsp,GA-EAX,2,SUCCESS,6.92
data/TSP/cl/497.tsp,GA-EAX,3,SUCCESS,6.93
data/TSP/cl/497.tsp,GA-EAX,4,SUCCESS,7.06
data/TSP/cl/497.tsp,GA-EAX-restart,0,SUCCESS,6.95
data/TSP/cl/497.tsp,GA-EAX-restart,1,SUCCESS,6.74
data/TSP/cl/497.tsp,GA-EAX-restart,2,SUCCESS,7.10
data/TSP/cl/497.tsp,GA-EAX-restart,3,SUCCESS,7.13
data/TSP/cl/497.tsp,GA-EAX-restart,4,SUCCESS,6.95
data/TSP/cl/497.tsp,MAOS,0,SUCCESS,13.32
data/TSP/cl/497.tsp,MAOS,1,SUCCESS,12.66
data/TSP/cl/497.tsp,MAOS,2,SUCCESS,24.24
data/TSP/cl/497.tsp,MAOS,3,SUCCESS,13.11
data/TSP/cl/497.tsp,MAOS,4,SUCCESS,12.76
data/TSP/cl/498.tsp,LKH,0,SUCCESS,44.71
data/TSP/cl/498.tsp,LKH,1,SUCCESS,71.06
data/TSP/cl/498.tsp,LKH,2,SUCCESS,40.84
data/TSP/cl/498.tsp,LKH,3,SUCCESS,33.16
data/TSP/cl/498.tsp,LKH,4,SUCCESS,16.32
data/TSP/cl/498.tsp,LKH-restart,0,SUCCESS,28.97
data/TSP/cl/498.tsp,LKH-restart,1,SUCCESS,70.56
data/TSP/cl/498.tsp,LKH-restart,2,SUCCESS,40.48
data/TSP/cl/498.tsp,LKH-restart,3,SUCCESS,33.48
data/TSP/cl/498.tsp,LKH-restart,4,SUCCESS,21.45
data/TSP/cl/498.tsp,LKH-crossover,0,SUCCESS,24.21
data/TSP/cl/498.tsp,LKH-crossover,1,SUCCESS,70.44
data/TSP/cl/498.tsp,LKH-crossover,2,SUCCESS,40.71
data/TSP/cl/498.tsp,LKH-crossover,3,SUCCESS,24.26
data/TSP/cl/498.tsp,LKH-crossover,4,SUCCESS,21.75
data/TSP/cl/498.tsp,GA-EAX,0,SUCCESS,3.20
data/TSP/cl/498.tsp,GA-EAX,1,SUCCESS,3.34
data/TSP/cl/498.tsp,GA-EAX,2,SUCCESS,3.32
data/TSP/cl/498.tsp,GA-EAX,3,SUCCESS,3.12
data/TSP/cl/498.tsp,GA-EAX,4,SUCCESS,3.16
data/TSP/cl/498.tsp,GA-EAX-restart,0,SUCCESS,3.25
data/TSP/cl/498.tsp,GA-EAX-restart,1,SUCCESS,3.30
data/TSP/cl/498.tsp,GA-EAX-restart,2,SUCCESS,3.37
data/TSP/cl/498.tsp,GA-EAX-restart,3,SUCCESS,2.47
data/TSP/cl/498.tsp,GA-EAX-restart,4,SUCCESS,3.29
data/TSP/cl/498.tsp,MAOS,0,SUCCESS,7.18
data/TSP/cl/498.tsp,MAOS,1,SUCCESS,6.98
data/TSP/cl/498.tsp,MAOS,2,SUCCESS,7.08
data/TSP/cl/498.tsp,MAOS,3,SUCCESS,5.84
data/TSP/cl/498.tsp,MAOS,4,SUCCESS,7.42
data/TSP/cl/499.tsp,LKH,0,SUCCESS,772.01
data/TSP/cl/499.tsp,LKH,1,SUCCESS,851.02
data/TSP/cl/499.tsp,LKH,2,SUCCESS,228.03
data/TSP/cl/499.tsp,LKH,3,TIMEOUT,900.00
data/TSP/cl/499.tsp,LKH,4,SUCCESS,144.90
data/TSP/cl/499.tsp,LKH-restart,0,SUCCESS,194.77
data/TSP/cl/499.tsp,LKH-restart,1,SUCCESS,813.98
data/TSP/cl/499.tsp,LKH-restart,2,SUCCESS,227.01
data/TSP/cl/499.tsp,LKH-restart,3,TIMEOUT,900.00
data/TSP/cl/499.tsp,LKH-restart,4,SUCCESS,145.85
data/TSP/cl/499.tsp,LKH-crossover,0,SUCCESS,208.62
data/TSP/cl/499.tsp,LKH-crossover,1,SUCCESS,846.38
data/TSP/cl/499.tsp,LKH-crossover,2,SUCCESS,227.55
data/TSP/cl/499.tsp,LKH-crossover,3,TIMEOUT,900.00
data/TSP/cl/499.tsp,LKH-crossover,4,SUCCESS,130.77
data/TSP/cl/499.tsp,GA-EAX,0,TIMEOUT,900.00
data/TSP/cl/499.tsp,GA-EAX,1,SUCCESS,12.38
data/TSP/cl/499.tsp,GA-EAX,2,TIMEOUT,900.00
data/TSP/cl/499.tsp,GA-EAX,3,SUCCESS,12.75
data/TSP/cl/499.tsp,GA-EAX,4,SUCCESS,11.79
data/TSP/cl/499.tsp,GA-EAX-restart,0,SUCCESS,26.99
data/TSP/cl/499.tsp,GA-EAX-restart,1,SUCCESS,12.37
