name,Phirea_time,UBC_cheap_time,UBC_time
data/TSP/grid/780.tsp,0.078,0.11,13.91
data/TSP/grid/781.tsp,0.11900000000000001,0.23,27.61
data/TSP/grid/782.tsp,0.109,0.17,20.31
data/TSP/grid/783.tsp,0.079,0.1,9.63
data/TSP/grid/784.tsp,0.059000000000000004,0.05,4.47
data/TSP/grid/785.tsp,0.038,0.03,3.44
data/TSP/grid/786.tsp,0.05,0.05,4.1
data/TSP/grid/787.tsp,0.068,0.07,5.77
data/TSP/grid/788.tsp,0.12300000000000001,0.21,22.03
data/TSP/grid/789.tsp,0.063,0.09,5.76
data/TSP/grid/79.tsp,0.13,0.23,19.55
data/TSP/grid/790.tsp,0.048,0.09,5.91
data/TSP/grid/791.tsp,0.048,0.05,5.61
data/TSP/grid/792.tsp,0.046,0.09,4.5
data/TSP/grid/793.tsp,0.071,0.1,7.61
data/TSP/grid/794.tsp,0.09,0.2,15.09
data/TSP/grid/795.tsp,0.08800000000000001,0.14,13.37
data/TSP/grid/796.tsp,0.128,0.23,26.95
data/TSP/grid/797.tsp,0.091,0.23,14.09
data/TSP/grid/798.tsp,0.031,0.04,3.29
data/TSP/grid/799.tsp,0.047,0.06,4.7
data/TSP/grid/8.tsp,0.040999999999999995,0.08,4.16
data/TSP/grid/80.tsp,0.078,0.09,6.67
data/TSP/grid/800.tsp,0.083,0.16,9.06
data/TSP/grid/801.tsp,0.063,0.13,5.56
data/TSP/grid/802.tsp,0.047,0.03,4.55
data/TSP/grid/803.tsp,0.032,0.03,3.5
data/TSP/grid/804.tsp,0.075,0.17,8.75
data/TSP/grid/805.tsp,0.111,0.18,18.98
data/TSP/grid/806.tsp,0.122,0.37,28.83
data/TSP/grid/807.tsp,0.026000000000000002,0.01,2.58
data/TSP/grid/808.tsp,0.04,0.03,2.57
data/TSP/grid/809.tsp,0.113,0.32,27.7
data/TSP/grid/81.tsp,0.077,0.12,13.56
data/TSP/grid/810.tsp,0.11,0.22,19.28
data/TSP/grid/811.tsp,0.053,0.06,4.96
data/TSP/grid/812.tsp,0.069,0.12,7.95
data/TSP/grid/813.tsp,0.12,0.18,19.09
data/TSP/grid/814.tsp,0.047,0.05,4.65
data/TSP/grid/815.tsp,0.114,0.23,30.01
data/TSP/grid/816.tsp,0.085,0.24,9.5
data/TSP/grid/817.tsp,0.125,0.2,20.6
data/TSP/grid/818.tsp,0.049,0.05,4.05
data/TSP/grid/819.tsp,0.10300000000000001,0.18,16.52
data/TSP/grid/82.tsp,0.033,0.05,3.59
data/TSP/grid/820.tsp,0.035,0.04,3.78
data/TSP/grid/821.tsp,0.141,0.25,18.79
data/TSP/grid/822.tsp,0.066,0.09,8.45
data/TSP/grid/823.tsp,0.027000000000000003,0.04,2.66
data/TSP/grid/824.tsp,0.08900000000000001,0.23,19.78
data/TSP/grid/825.tsp,0.078,0.08,5.34
data/TSP/grid/826.tsp,0.036000000000000004,0.07,3.23
data/TSP/grid/827.tsp,0.05,0.11,4.93
data/TSP/grid/828.tsp,0.03,0.02,2.49
data/TSP/grid/829.tsp,0.068,0.14,8.11
data/TSP/grid/83.tsp,0.031,0.02,2.6
data/TSP/grid/830.tsp,0.092,0.24,16.02
data/TSP/grid/831.tsp,0.043,0.08,4.42
data/TSP/grid/832.tsp,0.081,0.14,8.79
data/TSP/grid/833.tsp,0.047,0.1,4.45
data/TSP/grid/834.tsp,0.105,0.32,19.01
data/TSP/grid/835.tsp,0.065,0.14,7.61
data/TSP/grid/836.tsp,0.126,0.37,24.37
data/TSP/grid/837.tsp,0.051,0.06,5.98
data/TSP/grid/838.tsp,0.069,0.15,9.18
data/TSP/grid/839.tsp,0.06,0.13,6.94
data/TSP/grid/84.tsp,0.059000000000000004,0.07,5.64
data/TSP/grid/840.tsp,0.057999999999999996,0.15,8.53
data/TSP/grid/841.tsp,0.08,0.09,9.36
data/TSP/grid/842.tsp,0.03,0.01,2.24
data/TSP/grid/843.tsp,0.109,0.26,19.27
data/TSP/grid/844.tsp,0.115,0.22,24.46
data/TSP/grid/845.tsp,0.035,0.03,2.96
data/TSP/grid/846.tsp,0.035,0.04,3.16
data/TSP/grid/847.tsp,0.11699999999999999,0.38,28.71
data/TSP/grid/848.tsp,0.057,0.07,6.39
data/TSP/grid/849.tsp,0.091,0.14,10.63
data/TSP/grid/85.tsp,0.07,0.09,8.77
data/TSP/grid/850.tsp,0.063,0.09,5.85
data/TSP/grid/851.tsp,0.188,0.17,18.8
data/TSP/grid/852.tsp,0.096,0.16,12.69
data/TSP/grid/853.tsp,0.032,0.03,2.54
data/TSP/grid/854.tsp,0.054000000000000006,0.1,7.37
data/TSP/grid/855.tsp,0.040999999999999995,0.04,3.86
data/TSP/grid/856.tsp,0.109,0.36,30.15
data/TSP/grid/857.tsp,0.076,0.07,7.83
data/TSP/grid/858.tsp,0.046,0.06,3.75
data/TSP/grid/859.tsp,0.075,0.14,10.91
data/TSP/grid/86.tsp,0.084,0.14,11.59
data/TSP/grid/860.tsp,0.073,0.1,7.72
data/TSP/grid/861.tsp,0.064,0.09,9.79
data/TSP/grid/862.tsp,0.057999999999999996,0.06,6.04
data/TSP/grid/863.tsp,0.044000000000000004,0.05,5.14
data/TSP/grid/864.tsp,0.069,0.17,7.89
data/TSP/grid/865.tsp,0.044000000000000004,0.05,3.9
data/TSP/grid/866.tsp,0.027999999999999997,0.01,2.27
data/TSP/grid/867.tsp,0.059000000000000004,0.14,6.84
data/TSP/grid/868.tsp,0.032,0.01,2.02
data/TSP/grid/869.tsp,0.076,0.18,6.47
data/TSP/grid/87.tsp,0.037000000000000005,0.04,3.4
data/TSP/grid/870.tsp,0.105,0.18,13.84
data/TSP/grid/871.tsp,0.066,0.06,4.91
data/TSP/grid/872.tsp,0.062,0.12,6.22
data/TSP/grid/873.tsp,0.109,0.21,24.39
data/TSP/grid/874.tsp,0.034,0.02,2.83
data/TSP/grid/875.tsp,0.107,0.29,16.61
data/TSP/grid/876.tsp,0.04,0.03,3.49
data/TSP/grid/877.tsp,0.055,0.08,5.64
data/TSP/grid/878.tsp,0.051,0.06,5.8
data/TSP/grid/879.tsp,0.07,0.17,11.1
data/TSP/grid/88.tsp,0.11599999999999999,0.08,3.97
data/TSP/grid/880.tsp,0.115,0.22,22.94
data/TSP/grid/881.tsp,0.053,0.05,5.25
data/TSP/grid/882.tsp,0.078,0.11,12.24
data/TSP/grid/883.tsp,0.10099999999999999,0.19,24.85
data/TSP/grid/884.tsp,0.091,0.15,13.6
data/TSP/grid/885.tsp,0.069,0.1,10.43
data/TSP/grid/886.tsp,0.083,0.15,12.4
data/TSP/grid/887.tsp,0.109,0.28,16.51
data/TSP/grid/888.tsp,0.09300000000000001,0.13,7.97
data/TSP/grid/889.tsp,0.10800000000000001,0.21,25.35
data/TSP/grid/89.tsp,0.105,0.2,21.77
data/TSP/grid/890.tsp,0.027999999999999997,0.02,2.54
data/TSP/grid/891.tsp,0.098,0.25,16.81
data/TSP/grid/892.tsp,0.11,0.22,20.98
data/TSP/grid/893.tsp,0.035,0.02,3.44
data/TSP/grid/894.tsp,0.095,0.2,13.97
data/TSP/grid/895.tsp,0.08800000000000001,0.22,13.07
data/TSP/grid/896.tsp,0.066,0.15,7.61
data/TSP/grid/897.tsp,0.027000000000000003,0.01,2.31
data/TSP/grid/898.tsp,0.042,0.05,2.96
data/TSP/grid/899.tsp,0.042,0.07,4.6
data/TSP/grid/9.tsp,0.09,0.07,3.51
data/TSP/grid/90.tsp,0.057,0.07,5.06
data/TSP/grid/900.tsp,0.040999999999999995,0.04,3.22
data/TSP/grid/901.tsp,0.063,0.09,6.11
data/TSP/grid/902.tsp,0.057999999999999996,0.08,6.03
data/TSP/grid/903.tsp,0.066,0.08,8.72
data/TSP/grid/904.tsp,0.113,0.15,15.74
data/TSP/grid/905.tsp,0.1,0.15,15.35
data/TSP/grid/906.tsp,0.047,0.06,5.26
data/TSP/grid/907.tsp,0.067,0.09,9.9
data/TSP/grid/908.tsp,0.047,0.07,3.72
data/TSP/grid/909.tsp,0.03,0.02,2.39
data/TSP/grid/91.tsp,0.03,0.03,2.51
data/TSP/grid/910.tsp,0.043,0.07,3.21
data/TSP/grid/911.tsp,0.062,0.07,6.49
data/TSP/grid/912.tsp,0.033,0.05,2.93
data/TSP/grid/913.tsp,0.067,0.13,6.58
data/TSP/grid/914.tsp,0.034,0.04,3.51
data/TSP/grid/915.tsp,0.083,0.21,10.1
data/TSP/grid/916.tsp,0.067,0.08,7.66
data/TSP/grid/917.tsp,0.048,0.05,4.64
data/TSP/grid/918.tsp,0.077,0.18,9.84
data/TSP/grid/919.tsp,0.031,0.02,2.55
data/TSP/grid/92.tsp,0.08,0.18,15.41
data/TSP/grid/920.tsp,0.11199999999999999,0.37,29.17
data/TSP/grid/921.tsp,0.053,0.06,4.26
data/TSP/grid/922.tsp,0.111,0.15,16.47
data/TSP/grid/923.tsp,0.094,0.16,16.74
data/TSP/grid/924.tsp,0.037000000000000005,0.03,3.31
data/TSP/grid/925.tsp,0.037000000000000005,0.08,4.3
data/TSP/grid/926.tsp,0.06,0.13,6.27
data/TSP/grid/927.tsp,0.035,0.07,2.95
data/TSP/grid/928.tsp,0.09,0.22,15.67
data/TSP/grid/929.tsp,0.10800000000000001,0.12,10.35
data/TSP/grid/93.tsp,0.09300000000000001,0.24,13.48
data/TSP/grid/930.tsp,0.11199999999999999,0.23,14.4
data/TSP/grid/931.tsp,0.053,0.09,6.27
data/TSP/grid/932.tsp,0.07,0.09,7.58
data/TSP/grid/933.tsp,0.068,0.08,7.14
data/TSP/grid/934.tsp,0.068,0.09,7.79
data/TSP/grid/935.tsp,0.098,0.16,16.48
data/TSP/grid/936.tsp,0.044000000000000004,0.09,6.11
data/TSP/grid/937.tsp,0.052000000000000005,0.06,5.16
data/TSP/grid/938.tsp,0.095,0.15,15.18
data/TSP/grid/939.tsp,0.026000000000000002,0.01,2.19
data/TSP/grid/94.tsp,0.08900000000000001,0.26,12.74
data/TSP/grid/940.tsp,0.111,0.22,19.9
data/TSP/grid/941.tsp,0.033,0.03,3.29
data/TSP/grid/942.tsp,0.05,0.05,3.77
data/TSP/grid/943.tsp,0.11599999999999999,0.19,15.76
data/TSP/grid/944.tsp,0.059000000000000004,0.06,6.73
data/TSP/grid/945.tsp,0.087,0.14,12.43
data/TSP/grid/946.tsp,0.10300000000000001,0.21,25.94
data/TSP/grid/947.tsp,0.069,0.1,9.26
data/TSP/grid/948.tsp,0.055,0.07,5.23
data/TSP/grid/949.tsp,0.043,0.04,4.03
data/TSP/grid/95.tsp,0.099,0.17,16.47
data/TSP/grid/950.tsp,0.10400000000000001,0.19,20.9
data/TSP/grid/951.tsp,0.08,0.14,11.43
data/TSP/grid/952.tsp,0.098,0.15,15.7
data/TSP/grid/953.tsp,0.098,0.11,9.83
data/TSP/grid/954.tsp,0.138,0.39,28.87
data/TSP/grid/955.tsp,0.062,0.13,8.41
data/TSP/grid/956.tsp,0.032,0.02,2.31
data/TSP/grid/957.tsp,0.12300000000000001,0.3,18.92
data/TSP/grid/958.tsp,0.057,0.05,4.16
data/TSP/grid/959.tsp,0.11199999999999999,0.16,15.23
data/TSP/grid/96.tsp,0.048,0.05,3.66
data/TSP/grid/960.tsp,0.08800000000000001,0.13,14.51
data/TSP/grid/961.tsp,0.036000000000000004,0.03,3.55
data/TSP/grid/962.tsp,0.054000000000000006,0.07,5.09
data/TSP/grid/963.tsp,0.129,0.2,7.15
data/TSP/grid/964.tsp,0.09699999999999999,0.15,13.72
data/TSP/grid/965.tsp,0.113,0.21,19.74
data/TSP/grid/966.tsp,0.052000000000000005,0.06,4.75
data/TSP/grid/967.tsp,0.10099999999999999,0.25,16.72
data/TSP/grid/968.tsp,0.126,0.15,9.03
data/TSP/grid/969.tsp,0.078,0.18,11.16
data/TSP/grid/97.tsp,0.055,0.04,4.58
data/TSP/grid/970.tsp,0.086,0.05,5.21
data/TSP/grid/971.tsp,0.129,0.22,24.95
data/TSP/grid/972.tsp,0.10400000000000001,0.17,20.39
data/TSP/grid/973.tsp,0.039,0.03,3.32
data/TSP/grid/974.tsp,0.11900000000000001,0.36,22.1
data/TSP/grid/975.tsp,0.036000000000000004,0.04,4.32
data/TSP/grid/976.tsp,0.036000000000000004,0.04,3.85
data/TSP/grid/977.tsp,0.042,0.06,5.14
data/TSP/grid/978.tsp,0.12,0.37,26.84
data/TSP/grid/979.tsp,0.19899999999999998,0.23,20.89
data/TSP/grid/98.tsp,0.063,0.16,7.97
data/TSP/grid/980.tsp,0.084,0.18,14.37
data/TSP/grid/981.tsp,0.065,0.07,4.95
data/TSP/grid/982.tsp,0.087,0.12,11.28
data/TSP/grid/983.tsp,0.113,0.06,5.87
data/TSP/grid/984.tsp,0.11,0.23,28.37
data/TSP/grid/985.tsp,0.040999999999999995,0.08,4.72
data/TSP/grid/986.tsp,0.1,0.26,15.8
data/TSP/grid/987.tsp,0.033,0.03,3.19
data/TSP/grid/988.tsp,0.048,0.08,5.31
data/TSP/grid/989.tsp,0.07,0.11,9.4
data/TSP/grid/99.tsp,0.102,0.18,18.56
data/TSP/grid/990.tsp,0.099,0.18,16.84
data/TSP/grid/991.tsp,0.127,0.24,24.81
data/TSP/grid/992.tsp,0.039,0.03,3.28
data/TSP/grid/993.tsp,0.05,0.06,4.06
data/TSP/grid/994.tsp,0.044000000000000004,0.06,4.24
data/TSP/grid/995.tsp,0.109,0.21,19.63
data/TSP/grid/996.tsp,0.049,0.05,4.52
data/TSP/grid/997.tsp,0.08900000000000001,0.14,15.86
data/TSP/grid/998.tsp,0.11699999999999999,0.23,24.49
data/TSP/grid/999.tsp,0.068,0.1,9.22
data/TSP/cluster/1.tsp,0.14800000000000002,0.09,4.33
data/TSP/cluster/10.tsp,0.09699999999999999,0.18,16.61
data/TSP/cluster/100.tsp,0.10300000000000001,0.24,15.65
data/TSP/cluster/1000.tsp,0.121,0.22,25.84
data/TSP/cluster/101.tsp,0.053,0.05,5.35
data/TSP/cluster/102.tsp,0.039,0.02,2.66
data/TSP/cluster/103.tsp,0.084,0.12,7.27
data/TSP/cluster/104.tsp,0.046,0.1,5.63
data/TSP/cluster/105.tsp,0.054000000000000006,0.05,4.61
data/TSP/cluster/106.tsp,0.042,0.04,3.98
data/TSP/cluster/107.tsp,0.106,0.23,20.31
data/TSP/cluster/108.tsp,0.107,0.2,24.24
data/TSP/cluster/109.tsp,0.051,0.11,5.45
data/TSP/cluster/11.tsp,0.114,0.21,30.28
data/TSP/cluster/110.tsp,0.039,0.02,4.37
data/TSP/cluster/111.tsp,0.11,0.36,23.94
data/TSP/cluster/112.tsp,0.057999999999999996,0.08,8.05
data/TSP/cluster/113.tsp,0.11,0.22,32.11
data/TSP/cluster/114.tsp,0.086,0.06,4.9
data/TSP/cluster/115.tsp,0.10800000000000001,0.2,27.72
data/TSP/cluster/116.tsp,0.08800000000000001,0.2,10.99
data/TSP/cluster/117.tsp,0.054000000000000006,0.05,4.69
data/TSP/cluster/118.tsp,0.033,0.03,2.69
data/TSP/cluster/119.tsp,0.223,0.23,25.84
data/TSP/cluster/12.tsp,0.11,0.11,12.42
data/TSP/cluster/120.tsp,0.05,0.04,4.1
data/TSP/cluster/121.tsp,0.053,0.05,5.6
data/TSP/cluster/122.tsp,0.107,0.16,17.89
data/TSP/cluster/123.tsp,0.047,0.04,4.13
data/TSP/cluster/124.tsp,0.047,0.05,4.32
data/TSP/cluster/125.tsp,0.064,0.06,5.7
data/TSP/cluster/126.tsp,0.043,0.05,4.2
data/TSP/cluster/127.tsp,0.10300000000000001,0.21,21.12
data/TSP/cluster/128.tsp,0.039,0.03,4.18
data/TSP/cluster/129.tsp,0.09,0.18,13.96
data/TSP/cluster/13.tsp,0.064,0.06,7.76
data/TSP/cluster/130.tsp,0.052000000000000005,0.07,6.72
data/TSP/cluster/131.tsp,0.025,0.02,2.19
data/TSP/cluster/132.tsp,0.061,0.08,5.23
data/TSP/cluster/133.tsp,0.06,0.09,8.96
data/TSP/cluster/134.tsp,0.052000000000000005,0.05,4.48
data/TSP/cluster/135.tsp,0.10800000000000001,0.22,28.37
data/TSP/cluster/136.tsp,0.11699999999999999,0.26,11.82
data/TSP/cluster/137.tsp,0.059000000000000004,0.07,5.94
data/TSP/cluster/138.tsp,0.191,0.22,17.48
data/TSP/cluster/139.tsp,0.09,0.27,14.62
data/TSP/cluster/14.tsp,0.03,0.01,2.42
data/TSP/cluster/140.tsp,0.106,0.31,29.06
data/TSP/cluster/141.tsp,0.062,0.08,8.35
data/TSP/cluster/142.tsp,0.028999999999999998,0.02,2.56
data/TSP/cluster/143.tsp,0.033,0.06,3.62
data/TSP/cluster/144.tsp,0.042,0.04,2.71
data/TSP/cluster/145.tsp,0.107,0.27,19.84
data/TSP/cluster/146.tsp,0.1,0.19,17.94
data/TSP/cluster/147.tsp,0.061,0.08,6.23
data/TSP/cluster/148.tsp,0.027000000000000003,0.02,3.33
data/TSP/cluster/149.tsp,0.11,0.26,26.36
data/TSP/cluster/15.tsp,0.083,0.14,15.19
data/TSP/cluster/150.tsp,0.062,0.08,7.47
data/TSP/cluster/151.tsp,0.066,0.15,8.65
data/TSP/cluster/152.tsp,0.075,0.07,7.72
data/TSP/cluster/153.tsp,0.06,0.06,4.36
data/TSP/cluster/154.tsp,0.07,0.09,8.2
data/TSP/cluster/155.tsp,0.113,0.37,22.52
data/TSP/cluster/156.tsp,0.049,0.05,5.31
data/TSP/cluster/157.tsp,0.08900000000000001,0.11,12.39
data/TSP/cluster/158.tsp,0.09300000000000001,0.17,17.62
data/TSP/cluster/159.tsp,0.10300000000000001,0.22,16.43
data/TSP/cluster/16.tsp,0.083,0.12,12.99
data/TSP/cluster/160.tsp,0.026000000000000002,0.02,2.56
data/TSP/cluster/161.tsp,0.03,0.05,3.01
data/TSP/cluster/162.tsp,0.048,0.07,4.52
data/TSP/cluster/163.tsp,0.053,0.06,5.65
data/TSP/cluster/164.tsp,0.105,0.17,26.58
data/TSP/cluster/165.tsp,0.035,0.02,3.11
data/TSP/cluster/166.tsp,0.032,0.03,2.64
data/TSP/cluster/167.tsp,0.09,0.15,8.08
data/TSP/cluster/168.tsp,0.053,0.05,4.31
data/TSP/cluster/169.tsp,0.134,0.23,22.81
data/TSP/cluster/17.tsp,0.062,0.05,3.99
data/TSP/cluster/170.tsp,0.135,0.2,25.49
data/TSP/cluster/171.tsp,0.032,0.04,3.22
data/TSP/cluster/172.tsp,0.107,0.27,29.91
data/TSP/cluster/173.tsp,0.078,0.12,10.82
data/TSP/cluster/174.tsp,0.11,0.34,27.15
data/TSP/cluster/175.tsp,0.138,0.27,21.85
data/TSP/cluster/176.tsp,0.098,0.15,14.05
data/TSP/cluster/177.tsp,0.114,0.33,24.31
data/TSP/cluster/178.tsp,0.087,0.25,15.05
data/TSP/cluster/179.tsp,0.105,0.25,23.25
data/TSP/cluster/18.tsp,0.062,0.1,4.6
data/TSP/cluster/180.tsp,0.068,0.1,10.03
data/TSP/cluster/181.tsp,0.07200000000000001,0.12,13.45
data/TSP/cluster/182.tsp,0.067,0.08,8.57
data/TSP/cluster/183.tsp,0.09,0.16,16.66
data/TSP/cluster/184.tsp,0.12300000000000001,0.05,3.38
data/TSP/cluster/185.tsp,0.096,0.21,14.0
data/TSP/cluster/186.tsp,0.042,0.04,3.65
data/TSP/cluster/187.tsp,0.07,0.15,9.13
data/TSP/cluster/188.tsp,0.053,0.1,6.22
data/TSP/cluster/189.tsp,0.027000000000000003,0.04,2.29
data/TSP/cluster/19.tsp,0.11,0.29,27.44
data/TSP/cluster/190.tsp,0.054000000000000006,0.07,7.57
data/TSP/cluster/191.tsp,0.044000000000000004,0.04,4.51
data/TSP/cluster/192.tsp,0.057,0.05,4.95
data/TSP/cluster/193.tsp,0.083,0.13,15.74
data/TSP/cluster/194.tsp,0.08800000000000001,0.03,3.63
data/TSP/cluster/195.tsp,0.032,0.04,3.31
data/TSP/cluster/196.tsp,0.084,0.23,14.93
data/TSP/cluster/197.tsp,0.083,0.17,9.04
data/TSP/cluster/198.tsp,0.07200000000000001,0.13,15.28
data/TSP/cluster/199.tsp,0.07400000000000001,0.16,12.98
data/TSP/cluster/2.tsp,0.147,0.18,16.93
data/TSP/cluster/20.tsp,0.07400000000000001,0.15,18.91
data/TSP/cluster/200.tsp,0.10099999999999999,0.36,35.2
data/TSP/cluster/201.tsp,0.08800000000000001,0.26,24.03
data/TSP/cluster/202.tsp,0.098,0.21,42.11
data/TSP/cluster/203.tsp,0.075,0.17,18.7
data/TSP/cluster/204.tsp,0.033,0.03,3.82
data/TSP/cluster/205.tsp,0.028999999999999998,0.03,3.51
data/TSP/cluster/206.tsp,0.044000000000000004,0.09,9.79
data/TSP/cluster/207.tsp,0.040999999999999995,0.08,7.17
data/TSP/cluster/208.tsp,0.031,0.04,3.97
data/TSP/cluster/209.tsp,0.085,0.22,14.1
data/TSP/cluster/21.tsp,0.08199999999999999,0.21,13.24
data/TSP/cluster/210.tsp,0.032,0.02,2.21
data/TSP/cluster/211.tsp,0.095,0.22,13.69
data/TSP/cluster/212.tsp,0.028999999999999998,0.01,1.95
data/TSP/cluster/213.tsp,0.126,0.37,32.99
data/TSP/cluster/214.tsp,0.055,0.05,4.07
data/TSP/cluster/215.tsp,0.04,0.04,4.26
data/TSP/cluster/216.tsp,0.129,0.08,5.53
data/TSP/cluster/217.tsp,0.067,0.14,7.48
data/TSP/cluster/218.tsp,0.055,0.05,4.84
data/TSP/cluster/219.tsp,0.066,0.1,8.08
data/TSP/cluster/22.tsp,0.054000000000000006,0.06,5.17
data/TSP/cluster/220.tsp,0.028999999999999998,0.04,2.95
data/TSP/cluster/221.tsp,0.055,0.11,7.47
data/TSP/cluster/222.tsp,0.055,0.09,4.85
data/TSP/cluster/223.tsp,0.08800000000000001,0.17,9.82
data/TSP/cluster/224.tsp,0.135,0.2,34.13
data/TSP/cluster/225.tsp,0.079,0.15,12.06
data/TSP/cluster/226.tsp,0.106,0.21,24.82
data/TSP/cluster/227.tsp,0.054000000000000006,0.11,8.02
data/TSP/cluster/228.tsp,0.043,0.06,5.49
data/TSP/cluster/229.tsp,0.027999999999999997,0.04,2.68
data/TSP/cluster/23.tsp,0.107,0.34,44.32
data/TSP/cluster/230.tsp,0.035,0.04,3.67
data/TSP/cluster/231.tsp,0.10400000000000001,0.24,35.16
data/TSP/cluster/232.tsp,0.111,0.28,45.06
data/TSP/cluster/233.tsp,0.11,0.41,41.96
data/TSP/cluster/234.tsp,0.084,0.25,24.13
data/TSP/cluster/235.tsp,0.062,0.09,10.85
data/TSP/cluster/236.tsp,0.068,0.05,3.86
data/TSP/cluster/237.tsp,0.092,0.24,25.36
data/TSP/cluster/238.tsp,0.08800000000000001,0.22,18.37
data/TSP/cluster/239.tsp,0.044000000000000004,0.08,8.18
data/TSP/cluster/24.tsp,0.125,0.34,48.67
data/TSP/cluster/240.tsp,0.065,0.09,14.94
data/TSP/cluster/241.tsp,0.095,0.3,29.32
data/TSP/cluster/242.tsp,0.039,0.08,7.39
data/TSP/cluster/243.tsp,0.1,0.29,49.69
data/TSP/cluster/244.tsp,0.11,0.39,47.13
data/TSP/cluster/245.tsp,0.03,0.02,2.41
data/TSP/cluster/246.tsp,0.08199999999999999,0.2,12.21
data/TSP/cluster/247.tsp,0.094,0.26,14.97
data/TSP/cluster/248.tsp,0.045,0.04,6.33
data/TSP/cluster/249.tsp,0.127,0.2,31.37
data/TSP/cluster/25.tsp,0.073,0.1,10.21
data/TSP/cluster/250.tsp,0.061,0.06,4.79
data/TSP/cluster/251.tsp,0.146,0.36,28.5
data/TSP/cluster/252.tsp,0.163,0.35,33.16
data/TSP/cluster/253.tsp,0.19699999999999998,0.17,16.01
data/TSP/cluster/254.tsp,0.035,0.02,2.8
data/TSP/cluster/255.tsp,0.044000000000000004,0.03,2.71
data/TSP/cluster/256.tsp,0.048,0.05,4.58
data/TSP/cluster/257.tsp,0.08900000000000001,0.1,11.23
data/TSP/cluster/258.tsp,0.125,0.26,23.18
data/TSP/cluster/259.tsp,0.052000000000000005,0.03,3.5
data/TSP/cluster/26.tsp,0.040999999999999995,0.04,4.11
data/TSP/cluster/260.tsp,0.055999999999999994,0.09,8.03
data/TSP/cluster/261.tsp,0.047,0.03,4.4
data/TSP/cluster/262.tsp,0.106,0.23,21.45
data/TSP/cluster/263.tsp,0.067,0.09,10.37
data/TSP/cluster/264.tsp,0.039,0.04,3.83
data/TSP/cluster/265.tsp,0.086,0.13,11.97
data/TSP/cluster/266.tsp,0.122,0.33,25.94
data/TSP/cluster/267.tsp,0.07400000000000001,0.12,9.31
data/TSP/cluster/268.tsp,0.096,0.26,18.39
data/TSP/cluster/269.tsp,0.087,0.15,20.48
data/TSP/cluster/27.tsp,0.045,0.1,5.59
data/TSP/cluster/270.tsp,0.07400000000000001,0.12,13.81
data/TSP/cluster/271.tsp,0.07400000000000001,0.19,11.82
data/TSP/cluster/272.tsp,0.16899999999999998,0.13,11.28
data/TSP/cluster/273.tsp,0.07200000000000001,0.1,10.39
data/TSP/cluster/274.tsp,0.10300000000000001,0.18,16.86
data/TSP/cluster/275.tsp,0.07,0.1,10.79
data/TSP/cluster/276.tsp,0.081,0.15,16.94
data/TSP/cluster/277.tsp,0.033,0.02,2.86
data/TSP/cluster/278.tsp,0.047,0.09,4.29
data/TSP/cluster/279.tsp,0.035,0.02,2.49
data/TSP/cluster/28.tsp,0.091,0.27,16.42
data/TSP/cluster/280.tsp,0.028999999999999998,0.01,2.48
data/TSP/cluster/281.tsp,0.024,0.02,2.26
data/TSP/cluster/282.tsp,0.064,0.13,8.9
data/TSP/cluster/283.tsp,0.105,0.35,24.13
data/TSP/cluster/284.tsp,0.04,0.08,4.94
data/TSP/cluster/285.tsp,0.067,0.16,7.1
data/TSP/cluster/286.tsp,0.05,0.05,5.14
data/TSP/cluster/287.tsp,0.038,0.03,3.21
data/TSP/cluster/288.tsp,0.10300000000000001,0.22,20.15
data/TSP/cluster/289.tsp,0.073,0.12,14.1
data/TSP/cluster/29.tsp,0.038,0.05,3.8
data/TSP/cluster/290.tsp,0.107,0.22,23.35
data/TSP/cluster/291.tsp,0.10800000000000001,0.3,25.03
data/TSP/cluster/292.tsp,0.207,0.35,21.35
data/TSP/cluster/293.tsp,0.036000000000000004,0.03,3.79
data/TSP/cluster/294.tsp,0.087,0.22,11.23
data/TSP/cluster/295.tsp,0.162,0.13,11.96
data/TSP/cluster/296.tsp,0.046,0.1,4.72
data/TSP/cluster/297.tsp,0.113,0.17,16.14
data/TSP/cluster/298.tsp,0.054000000000000006,0.07,5.72
data/TSP/cluster/299.tsp,0.026000000000000002,0.02,2.43
data/TSP/cluster/3.tsp,0.145,0.1,5.01
data/TSP/cluster/30.tsp,0.08199999999999999,0.03,3.56
data/TSP/cluster/300.tsp,0.066,0.1,7.15
data/TSP/cluster/301.tsp,0.09699999999999999,0.28,19.35
data/TSP/cluster/302.tsp,0.048,0.09,4.26
data/TSP/cluster/303.tsp,0.044000000000000004,0.08,4.98
data/TSP/cluster/304.tsp,0.039,0.04,3.23
data/TSP/cluster/305.tsp,0.025,0.02,2.68
data/TSP/cluster/306.tsp,0.028999999999999998,0.02,2.93
data/TSP/cluster/307.tsp,0.084,0.21,16.46
data/TSP/cluster/308.tsp,0.040999999999999995,0.05,4.48
data/TSP/cluster/309.tsp,0.055,0.13,7.27
data/TSP/cluster/31.tsp,0.048,0.05,6.71
data/TSP/cluster/310.tsp,0.035,0.08,3.35
data/TSP/cluster/311.tsp,0.078,0.14,13.81
data/TSP/cluster/312.tsp,0.054000000000000006,0.07,6.7
data/TSP/cluster/313.tsp,0.049,0.05,6.01
data/TSP/cluster/314.tsp,0.177,0.21,16.08
