ins_name,Phirea_time
data/TSP/cluster/215.tsp,0.04
data/TSP/cluster/216.tsp,0.129
data/TSP/cluster/217.tsp,0.067
data/TSP/cluster/218.tsp,0.055
data/TSP/cluster/219.tsp,0.066
data/TSP/cluster/22.tsp,0.054
data/TSP/cluster/220.tsp,0.029
data/TSP/cluster/221.tsp,0.055
data/TSP/cluster/222.tsp,0.055
data/TSP/cluster/223.tsp,0.088
data/TSP/cluster/224.tsp,0.135
data/TSP/cluster/225.tsp,0.079
data/TSP/cluster/226.tsp,0.106
data/TSP/cluster/227.tsp,0.054
data/TSP/cluster/228.tsp,0.043
data/TSP/cluster/229.tsp,0.028
data/TSP/cluster/23.tsp,0.107
data/TSP/cluster/230.tsp,0.035
data/TSP/cluster/231.tsp,0.104
data/TSP/cluster/232.tsp,0.111
data/TSP/cluster/233.tsp,0.11
data/TSP/cluster/234.tsp,0.084
data/TSP/cluster/235.tsp,0.062
data/TSP/cluster/236.tsp,0.068
data/TSP/cluster/237.tsp,0.092
data/TSP/cluster/238.tsp,0.088
data/TSP/cluster/239.tsp,0.044
data/TSP/cluster/24.tsp,0.125
data/TSP/cluster/240.tsp,0.065
data/TSP/cluster/241.tsp,0.095
data/TSP/cluster/242.tsp,0.039
data/TSP/cluster/243.tsp,0.1
data/TSP/cluster/244.tsp,0.11
data/TSP/cluster/245.tsp,0.03
data/TSP/cluster/246.tsp,0.082
data/TSP/cluster/247.tsp,0.094
data/TSP/cluster/248.tsp,0.045
data/TSP/cluster/249.tsp,0.127
data/TSP/cluster/25.tsp,0.073
data/TSP/cluster/250.tsp,0.061
data/TSP/cluster/251.tsp,0.146
data/TSP/cluster/252.tsp,0.163
data/TSP/cluster/253.tsp,0.197
data/TSP/cluster/254.tsp,0.035
data/TSP/cluster/255.tsp,0.044
data/TSP/cluster/256.tsp,0.048
data/TSP/cluster/257.tsp,0.089
data/TSP/cluster/258.tsp,0.125
data/TSP/cluster/259.tsp,0.052
data/TSP/cluster/26.tsp,0.041
data/TSP/cluster/260.tsp,0.056
data/TSP/cluster/261.tsp,0.047
data/TSP/cluster/262.tsp,0.106
data/TSP/cluster/263.tsp,0.067
data/TSP/cluster/264.tsp,0.039
data/TSP/cluster/265.tsp,0.086
data/TSP/cluster/266.tsp,0.122
data/TSP/cluster/267.tsp,0.074
data/TSP/cluster/268.tsp,0.096
data/TSP/cluster/269.tsp,0.087
data/TSP/cluster/27.tsp,0.045
data/TSP/cluster/270.tsp,0.074
data/TSP/cluster/271.tsp,0.074
data/TSP/cluster/272.tsp,0.169
data/TSP/cluster/273.tsp,0.072
data/TSP/cluster/274.tsp,0.103
data/TSP/cluster/275.tsp,0.07
data/TSP/cluster/276.tsp,0.081
data/TSP/cluster/277.tsp,0.033
data/TSP/cluster/278.tsp,0.047
data/TSP/cluster/279.tsp,0.035
data/TSP/cluster/28.tsp,0.091
data/TSP/cluster/280.tsp,0.029
data/TSP/cluster/281.tsp,0.024
data/TSP/cluster/282.tsp,0.064
data/TSP/cluster/283.tsp,0.105
data/TSP/cluster/284.tsp,0.04
data/TSP/cluster/285.tsp,0.067
data/TSP/cluster/286.tsp,0.05
data/TSP/cluster/287.tsp,0.038
data/TSP/cluster/288.tsp,0.103
data/TSP/cluster/289.tsp,0.073
data/TSP/cluster/29.tsp,0.038
data/TSP/cluster/290.tsp,0.107
data/TSP/cluster/291.tsp,0.108
data/TSP/cluster/292.tsp,0.207
data/TSP/cluster/293.tsp,0.036
data/TSP/cluster/294.tsp,0.087
data/TSP/cluster/295.tsp,0.162
data/TSP/cluster/296.tsp,0.046
data/TSP/cluster/297.tsp,0.113
data/TSP/cluster/298.tsp,0.054
data/TSP/cluster/299.tsp,0.026
data/TSP/cluster/3.tsp,0.145
data/TSP/cluster/30.tsp,0.082
data/TSP/cluster/300.tsp,0.066
data/TSP/cluster/301.tsp,0.097
data/TSP/cluster/302.tsp,0.048
data/TSP/cluster/303.tsp,0.044
data/TSP/cluster/304.tsp,0.039
data/TSP/cluster/305.tsp,0.025
data/TSP/cluster/306.tsp,0.029
data/TSP/cluster/307.tsp,0.084
data/TSP/cluster/308.tsp,0.041
data/TSP/cluster/309.tsp,0.055
data/TSP/cluster/31.tsp,0.048
data/TSP/cluster/310.tsp,0.035
data/TSP/cluster/311.tsp,0.078
data/TSP/cluster/312.tsp,0.054
data/TSP/cluster/313.tsp,0.049
data/TSP/cluster/314.tsp,0.177
data/TSP/cluster/315.tsp,0.1
data/TSP/cluster/316.tsp,0.048
data/TSP/cluster/317.tsp,0.035
data/TSP/cluster/318.tsp,0.039
data/TSP/cluster/319.tsp,0.112
data/TSP/cluster/32.tsp,0.046
data/TSP/cluster/320.tsp,0.036
data/TSP/cluster/321.tsp,0.076
data/TSP/cluster/322.tsp,0.086
data/TSP/cluster/323.tsp,0.045
data/TSP/cluster/324.tsp,0.072
data/TSP/cluster/325.tsp,0.037
data/TSP/cluster/326.tsp,0.089
data/TSP/cluster/327.tsp,0.058
data/TSP/cluster/328.tsp,0.048
data/TSP/cluster/329.tsp,0.111
data/TSP/cluster/33.tsp,0.049
data/TSP/cluster/330.tsp,0.059
data/TSP/cluster/331.tsp,0.045
data/TSP/cluster/332.tsp,0.038
data/TSP/cluster/333.tsp,0.056
data/TSP/cluster/334.tsp,0.024
data/TSP/cluster/335.tsp,0.038
data/TSP/cluster/336.tsp,0.052
data/TSP/cluster/337.tsp,0.03
data/TSP/cluster/338.tsp,0.032
data/TSP/cluster/339.tsp,0.13
data/TSP/cluster/34.tsp,0.1
data/TSP/cluster/340.tsp,0.025
data/TSP/cluster/341.tsp,0.093
data/TSP/cluster/342.tsp,0.061
data/TSP/cluster/343.tsp,0.064
data/TSP/cluster/344.tsp,0.083
data/TSP/cluster/345.tsp,0.073
data/TSP/cluster/346.tsp,0.094
data/TSP/cluster/347.tsp,0.105
data/TSP/cluster/348.tsp,0.072
data/TSP/cluster/349.tsp,0.105
data/TSP/cluster/35.tsp,0.098
data/TSP/cluster/350.tsp,0.05
data/TSP/cluster/351.tsp,0.024
data/TSP/cluster/352.tsp,0.029
data/TSP/cluster/353.tsp,0.102
data/TSP/cluster/354.tsp,0.091
data/TSP/cluster/355.tsp,0.051
data/TSP/cluster/356.tsp,0.057
data/TSP/cluster/357.tsp,0.053
data/TSP/cluster/358.tsp,0.119
data/TSP/cluster/359.tsp,0.039
data/TSP/cluster/36.tsp,0.043
data/TSP/cluster/360.tsp,0.063
data/TSP/cluster/361.tsp,0.118
data/TSP/cluster/362.tsp,0.077
data/TSP/cluster/363.tsp,0.109
data/TSP/cluster/364.tsp,0.121
data/TSP/cluster/365.tsp,0.037
data/TSP/cluster/366.tsp,0.078
data/TSP/cluster/367.tsp,0.078
data/TSP/cluster/368.tsp,0.122
data/TSP/cluster/369.tsp,0.056
data/TSP/cluster/37.tsp,0.06
data/TSP/cluster/370.tsp,0.113
data/TSP/cluster/371.tsp,0.044
data/TSP/cluster/372.tsp,0.066
data/TSP/cluster/373.tsp,0.106
data/TSP/cluster/374.tsp,0.041
data/TSP/cluster/375.tsp,0.082
data/TSP/cluster/376.tsp,0.085
data/TSP/cluster/377.tsp,0.057
data/TSP/cluster/378.tsp,0.039
data/TSP/cluster/379.tsp,0.045
data/TSP/cluster/38.tsp,0.046
data/TSP/cluster/380.tsp,0.124
data/TSP/cluster/381.tsp,0.052
data/TSP/cluster/382.tsp,0.101
data/TSP/cluster/383.tsp,0.113
data/TSP/cluster/384.tsp,0.095
data/TSP/cluster/385.tsp,0.102
data/TSP/cluster/386.tsp,0.088
data/TSP/cluster/387.tsp,0.081
data/TSP/cluster/388.tsp,0.088
data/TSP/cluster/389.tsp,0.074
data/TSP/cluster/39.tsp,0.089
data/TSP/cluster/390.tsp,0.124
data/TSP/cluster/391.tsp,0.04
data/TSP/cluster/392.tsp,0.053
data/TSP/cluster/393.tsp,0.095
data/TSP/cluster/394.tsp,0.078
data/TSP/cluster/395.tsp,0.103
data/TSP/cluster/396.tsp,0.069
data/TSP/cluster/397.tsp,0.036
data/TSP/cluster/398.tsp,0.066
data/TSP/cluster/399.tsp,0.074
data/TSP/cluster/4.tsp,0.114
data/TSP/cluster/40.tsp,0.051
data/TSP/cluster/400.tsp,0.097
data/TSP/cluster/401.tsp,0.097
data/TSP/cluster/402.tsp,0.087
data/TSP/cluster/403.tsp,0.103
data/TSP/cluster/404.tsp,0.105
data/TSP/cluster/405.tsp,0.129
data/TSP/cluster/406.tsp,0.026
data/TSP/cluster/407.tsp,0.048
data/TSP/cluster/408.tsp,0.025
data/TSP/cluster/409.tsp,0.056
data/TSP/cluster/41.tsp,0.05
data/TSP/cluster/410.tsp,0.025
data/TSP/cluster/411.tsp,0.095
data/TSP/cluster/412.tsp,0.092
data/TSP/cluster/413.tsp,0.117
data/TSP/cluster/414.tsp,0.044
data/TSP/cluster/415.tsp,0.042
data/TSP/cluster/416.tsp,0.044
data/TSP/cluster/417.tsp,0.049
data/TSP/cluster/418.tsp,0.107
data/TSP/cluster/419.tsp,0.04
data/TSP/cluster/42.tsp,0.069
data/TSP/cluster/420.tsp,0.074
data/TSP/cluster/421.tsp,0.111
data/TSP/cluster/422.tsp,0.027
data/TSP/cluster/423.tsp,0.111
data/TSP/cluster/424.tsp,0.039
data/TSP/cluster/425.tsp,0.097
data/TSP/cluster/426.tsp,0.075
data/TSP/cluster/427.tsp,0.065
data/TSP/cluster/428.tsp,0.073
data/TSP/cluster/429.tsp,0.074
data/TSP/cluster/43.tsp,0.075
data/TSP/cluster/430.tsp,0.042
data/TSP/cluster/431.tsp,0.101
data/TSP/cluster/432.tsp,0.052
data/TSP/cluster/433.tsp,0.083
data/TSP/cluster/434.tsp,0.064
data/TSP/cluster/435.tsp,0.092
data/TSP/cluster/436.tsp,0.052
data/TSP/cluster/437.tsp,0.116
data/TSP/cluster/438.tsp,0.103
data/TSP/cluster/439.tsp,0.035
data/TSP/cluster/44.tsp,0.05
data/TSP/cluster/440.tsp,0.042
data/TSP/cluster/441.tsp,0.113
data/TSP/cluster/442.tsp,0.108
data/TSP/cluster/443.tsp,0.048
data/TSP/cluster/444.tsp,0.041
data/TSP/cluster/445.tsp,0.055
data/TSP/cluster/446.tsp,0.038
data/TSP/cluster/447.tsp,0.091
data/TSP/cluster/448.tsp,0.035
data/TSP/cluster/449.tsp,0.06
data/TSP/cluster/45.tsp,0.05
data/TSP/cluster/450.tsp,0.042
data/TSP/cluster/451.tsp,0.067
data/TSP/cluster/452.tsp,0.08
data/TSP/cluster/453.tsp,0.097
data/TSP/cluster/454.tsp,0.055
data/TSP/cluster/455.tsp,0.03
data/TSP/cluster/456.tsp,0.079
data/TSP/cluster/457.tsp,0.065
data/TSP/cluster/458.tsp,0.11
data/TSP/cluster/459.tsp,0.034
data/TSP/cluster/46.tsp,0.111
data/TSP/cluster/460.tsp,0.108
data/TSP/cluster/461.tsp,0.106
data/TSP/cluster/462.tsp,0.054
data/TSP/cluster/463.tsp,0.084
data/TSP/cluster/464.tsp,0.062
data/TSP/cluster/465.tsp,0.059
data/TSP/cluster/466.tsp,0.104
data/TSP/cluster/467.tsp,0.123
data/TSP/cluster/468.tsp,0.09
data/TSP/cluster/469.tsp,0.102
data/TSP/cluster/47.tsp,0.097
data/TSP/cluster/470.tsp,0.09
data/TSP/cluster/471.tsp,0.029
data/TSP/cluster/472.tsp,0.039
data/TSP/cluster/473.tsp,0.04
data/TSP/cluster/474.tsp,0.04
data/TSP/cluster/475.tsp,0.041
data/TSP/cluster/476.tsp,0.028
data/TSP/cluster/477.tsp,0.075
data/TSP/cluster/478.tsp,0.049
data/TSP/cluster/479.tsp,0.127
data/TSP/cluster/48.tsp,0.031
data/TSP/cluster/480.tsp,0.044
data/TSP/cluster/481.tsp,0.058
data/TSP/cluster/482.tsp,0.08
data/TSP/cluster/483.tsp,0.101
data/TSP/cluster/484.tsp,0.103
data/TSP/cluster/485.tsp,0.068
data/TSP/cluster/486.tsp,0.061
data/TSP/cluster/487.tsp,0.069
data/TSP/cluster/488.tsp,0.033
data/TSP/cluster/489.tsp,0.101
data/TSP/cluster/49.tsp,0.104
data/TSP/cluster/490.tsp,0.095
data/TSP/cluster/491.tsp,0.064
data/TSP/cluster/492.tsp,0.035
data/TSP/cluster/493.tsp,0.029
data/TSP/cluster/494.tsp,0.053
data/TSP/cluster/495.tsp,0.094
data/TSP/cluster/496.tsp,0.038
data/TSP/cluster/497.tsp,0.056
data/TSP/cluster/498.tsp,0.09
data/TSP/cluster/499.tsp,0.035
data/TSP/cluster/5.tsp,0.13
data/TSP/cluster/50.tsp,0.056
data/TSP/cluster/500.tsp,0.056
data/TSP/cluster/501.tsp,0.112
data/TSP/cluster/502.tsp,0.073
data/TSP/cluster/503.tsp,0.025
data/TSP/cluster/504.tsp,0.071
data/TSP/cluster/505.tsp,0.115
data/TSP/cluster/506.tsp,0.104
data/TSP/cluster/507.tsp,0.085
data/TSP/cluster/508.tsp,0.03
data/TSP/cluster/509.tsp,0.07
data/TSP/cluster/51.tsp,0.039
data/TSP/cluster/510.tsp,0.041
data/TSP/cluster/511.tsp,0.037
data/TSP/cluster/512.tsp,0.065
data/TSP/cluster/513.tsp,0.059
data/TSP/cluster/514.tsp,0.054
data/TSP/cluster/515.tsp,0.06
data/TSP/cluster/516.tsp,0.054
data/TSP/cluster/517.tsp,0.086
data/TSP/cluster/518.tsp,0.067
data/TSP/cluster/519.tsp,0.037
data/TSP/cluster/52.tsp,0.062
data/TSP/cluster/520.tsp,0.094
data/TSP/cluster/521.tsp,0.028
data/TSP/cluster/522.tsp,0.065
data/TSP/cluster/523.tsp,0.095
data/TSP/cluster/524.tsp,0.033
data/TSP/cluster/525.tsp,0.035
data/TSP/cluster/526.tsp,0.03
data/TSP/cluster/527.tsp,0.033
data/TSP/cluster/528.tsp,0.061
data/TSP/cluster/529.tsp,0.102
data/TSP/cluster/53.tsp,0.031
data/TSP/cluster/530.tsp,0.079
data/TSP/cluster/531.tsp,0.109
data/TSP/cluster/532.tsp,0.12
data/TSP/cluster/533.tsp,0.06
data/TSP/cluster/534.tsp,0.067
data/TSP/cluster/535.tsp,0.03
data/TSP/cluster/536.tsp,0.116
data/TSP/cluster/537.tsp,0.108
data/TSP/cluster/538.tsp,0.034
data/TSP/cluster/539.tsp,0.114
data/TSP/cluster/54.tsp,0.071
data/TSP/cluster/540.tsp,0.026
data/TSP/cluster/541.tsp,0.072
data/TSP/cluster/542.tsp,0.068
data/TSP/cluster/543.tsp,0.04
data/TSP/cluster/544.tsp,0.121
data/TSP/cluster/545.tsp,0.079
data/TSP/cluster/546.tsp,0.143
data/TSP/cluster/547.tsp,0.098
data/TSP/cluster/548.tsp,0.072
data/TSP/cluster/549.tsp,0.111
data/TSP/cluster/55.tsp,0.044
data/TSP/cluster/550.tsp,0.092
data/TSP/cluster/551.tsp,0.059
data/TSP/cluster/552.tsp,0.094
data/TSP/cluster/553.tsp,0.095
data/TSP/cluster/554.tsp,0.084
data/TSP/cluster/555.tsp,0.067
data/TSP/cluster/556.tsp,0.069
data/TSP/cluster/557.tsp,0.045
data/TSP/cluster/558.tsp,0.107
data/TSP/cluster/559.tsp,0.034
data/TSP/cluster/56.tsp,0.11
data/TSP/cluster/560.tsp,0.076
data/TSP/cluster/561.tsp,0.067
data/TSP/cluster/562.tsp,0.075
data/TSP/cluster/563.tsp,0.047
data/TSP/cluster/564.tsp,0.034
data/TSP/cluster/565.tsp,0.041
data/TSP/cluster/566.tsp,0.07
data/TSP/cluster/567.tsp,0.11
data/TSP/cluster/568.tsp,0.03
data/TSP/cluster/569.tsp,0.093
data/TSP/cluster/57.tsp,0.098
data/TSP/cluster/570.tsp,0.071
data/TSP/cluster/571.tsp,0.085
data/TSP/cluster/572.tsp,0.154
data/TSP/cluster/573.tsp,0.092
data/TSP/cluster/574.tsp,0.064
data/TSP/cluster/575.tsp,0.06
data/TSP/cluster/576.tsp,0.105
data/TSP/cluster/577.tsp,0.034
data/TSP/cluster/578.tsp,0.039
data/TSP/cluster/579.tsp,0.054
data/TSP/cluster/58.tsp,0.087
data/TSP/cluster/580.tsp,0.06
data/TSP/cluster/581.tsp,0.035
data/TSP/cluster/582.tsp,0.055
data/TSP/cluster/583.tsp,0.048
data/TSP/cluster/584.tsp,0.105
data/TSP/cluster/585.tsp,0.063
data/TSP/cluster/586.tsp,0.108
data/TSP/cluster/587.tsp,0.075
data/TSP/cluster/588.tsp,0.064
data/TSP/cluster/589.tsp,0.104
data/TSP/cluster/59.tsp,0.049
data/TSP/cluster/590.tsp,0.109
data/TSP/cluster/591.tsp,0.078
data/TSP/cluster/592.tsp,0.052
data/TSP/cluster/593.tsp,0.062
data/TSP/cluster/594.tsp,0.083
data/TSP/cluster/595.tsp,0.093
data/TSP/cluster/596.tsp,0.116
data/TSP/cluster/597.tsp,0.052
data/TSP/cluster/598.tsp,0.119
data/TSP/cluster/599.tsp,0.027
data/TSP/cluster/6.tsp,0.06
data/TSP/cluster/60.tsp,0.049
data/TSP/cluster/600.tsp,0.11
data/TSP/cluster/601.tsp,0.073
data/TSP/cluster/602.tsp,0.105
data/TSP/cluster/603.tsp,0.059
data/TSP/cluster/604.tsp,0.046
data/TSP/cluster/605.tsp,0.025
data/TSP/cluster/606.tsp,0.048
data/TSP/cluster/607.tsp,0.055
data/TSP/cluster/608.tsp,0.028
data/TSP/cluster/609.tsp,0.045
data/TSP/cluster/61.tsp,0.081
data/TSP/cluster/610.tsp,0.026
data/TSP/cluster/611.tsp,0.076
data/TSP/cluster/612.tsp,0.055
data/TSP/cluster/613.tsp,0.122
data/TSP/cluster/614.tsp,0.053
data/TSP/cluster/615.tsp,0.033
data/TSP/cluster/616.tsp,0.044
data/TSP/cluster/617.tsp,0.052
data/TSP/cluster/618.tsp,0.073
data/TSP/cluster/619.tsp,0.053
data/TSP/cluster/62.tsp,0.082
data/TSP/cluster/620.tsp,0.028
data/TSP/cluster/621.tsp,0.073
data/TSP/cluster/622.tsp,0.067
data/TSP/cluster/623.tsp,0.096
data/TSP/cluster/624.tsp,0.08
data/TSP/cluster/625.tsp,0.102
data/TSP/cluster/626.tsp,0.063
data/TSP/cluster/627.tsp,0.031
data/TSP/cluster/628.tsp,0.065
data/TSP/cluster/629.tsp,0.064
data/TSP/cluster/63.tsp,0.093
data/TSP/cluster/630.tsp,0.047
data/TSP/cluster/631.tsp,0.041
data/TSP/cluster/632.tsp,0.195
data/TSP/cluster/633.tsp,0.047
data/TSP/cluster/634.tsp,0.123
data/TSP/cluster/635.tsp,0.074
data/TSP/cluster/636.tsp,0.026
data/TSP/cluster/637.tsp,0.077
data/TSP/cluster/638.tsp,0.073
data/TSP/cluster/639.tsp,0.045
data/TSP/cluster/64.tsp,0.095
data/TSP/cluster/640.tsp,0.096
data/TSP/cluster/641.tsp,0.094
data/TSP/cluster/642.tsp,0.101
data/TSP/cluster/643.tsp,0.058
data/TSP/cluster/644.tsp,0.025
data/TSP/cluster/645.tsp,0.033
data/TSP/cluster/646.tsp,0.055
data/TSP/cluster/647.tsp,0.025
data/TSP/cluster/648.tsp,0.05
data/TSP/cluster/649.tsp,0.061
data/TSP/cluster/65.tsp,0.075
data/TSP/cluster/650.tsp,0.091
data/TSP/cluster/651.tsp,0.054
data/TSP/cluster/652.tsp,0.064
data/TSP/cluster/653.tsp,0.1
data/TSP/cluster/654.tsp,0.113
data/TSP/cluster/655.tsp,0.047
data/TSP/cluster/656.tsp,0.107
data/TSP/cluster/657.tsp,0.187
data/TSP/cluster/658.tsp,0.078
data/TSP/cluster/659.tsp,0.072
data/TSP/cluster/66.tsp,0.04
data/TSP/cluster/660.tsp,0.088
data/TSP/cluster/661.tsp,0.113
data/TSP/cluster/662.tsp,0.039
data/TSP/cluster/663.tsp,0.095
data/TSP/cluster/664.tsp,0.11
data/TSP/cluster/665.tsp,0.047
data/TSP/cluster/666.tsp,0.067
data/TSP/cluster/667.tsp,0.051
data/TSP/cluster/668.tsp,0.028
data/TSP/cluster/669.tsp,0.124
data/TSP/cluster/67.tsp,0.103
data/TSP/cluster/670.tsp,0.106
data/TSP/cluster/671.tsp,0.126
data/TSP/cluster/672.tsp,0.036
data/TSP/cluster/673.tsp,0.028
data/TSP/cluster/674.tsp,0.066
data/TSP/cluster/675.tsp,0.109
data/TSP/cluster/676.tsp,0.094
data/TSP/cluster/677.tsp,0.026
data/TSP/cluster/678.tsp,0.025
data/TSP/cluster/679.tsp,0.041
data/TSP/cluster/68.tsp,0.048
data/TSP/cluster/680.tsp,0.044
data/TSP/cluster/681.tsp,0.073
data/TSP/cluster/682.tsp,0.105
data/TSP/cluster/683.tsp,0.062
data/TSP/cluster/684.tsp,0.039
data/TSP/cluster/685.tsp,0.03
data/TSP/cluster/686.tsp,0.104
data/TSP/cluster/687.tsp,0.062
data/TSP/cluster/688.tsp,0.085
data/TSP/cluster/689.tsp,0.026
data/TSP/cluster/69.tsp,0.158
data/TSP/cluster/690.tsp,0.124
data/TSP/cluster/691.tsp,0.086
data/TSP/cluster/692.tsp,0.102
data/TSP/cluster/693.tsp,0.071
data/TSP/cluster/694.tsp,0.03
data/TSP/cluster/695.tsp,0.048
data/TSP/cluster/696.tsp,0.047
data/TSP/cluster/697.tsp,0.079
data/TSP/cluster/698.tsp,0.036
data/TSP/cluster/699.tsp,0.089
data/TSP/cluster/7.tsp,0.117
data/TSP/cluster/70.tsp,0.092
data/TSP/cluster/700.tsp,0.032
data/TSP/cluster/701.tsp,0.029
data/TSP/cluster/702.tsp,0.119
data/TSP/cluster/703.tsp,0.039
data/TSP/cluster/704.tsp,0.094
data/TSP/cluster/705.tsp,0.072
data/TSP/cluster/706.tsp,0.053
data/TSP/cluster/707.tsp,0.069
data/TSP/cluster/708.tsp,0.076
data/TSP/cluster/709.tsp,0.047
data/TSP/cluster/71.tsp,0.098
data/TSP/cluster/710.tsp,0.114
data/TSP/cluster/711.tsp,0.06
data/TSP/cluster/712.tsp,0.057
data/TSP/cluster/713.tsp,0.041
data/TSP/cluster/714.tsp,0.033
data/TSP/cluster/715.tsp,0.032
data/TSP/cluster/716.tsp,0.054
data/TSP/cluster/717.tsp,0.031
data/TSP/cluster/718.tsp,0.044
data/TSP/cluster/719.tsp,0.114
data/TSP/cluster/72.tsp,0.058
data/TSP/cluster/720.tsp,0.059
data/TSP/cluster/721.tsp,0.102
data/TSP/cluster/722.tsp,0.089
data/TSP/cluster/723.tsp,0.09
data/TSP/cluster/724.tsp,0.039
data/TSP/cluster/725.tsp,0.051
data/TSP/cluster/726.tsp,0.099
data/TSP/cluster/727.tsp,0.086
data/TSP/cluster/728.tsp,0.026
data/TSP/cluster/729.tsp,0.049
data/TSP/cluster/73.tsp,0.061
data/TSP/cluster/730.tsp,0.066
data/TSP/cluster/731.tsp,0.092
data/TSP/cluster/732.tsp,0.075
data/TSP/cluster/733.tsp,0.038
data/TSP/cluster/734.tsp,0.03
data/TSP/cluster/735.tsp,0.087
data/TSP/cluster/736.tsp,0.025
data/TSP/cluster/737.tsp,0.095
data/TSP/cluster/738.tsp,0.088
data/TSP/cluster/739.tsp,0.046
data/TSP/cluster/74.tsp,0.025
data/TSP/cluster/740.tsp,0.045
data/TSP/cluster/741.tsp,0.038
data/TSP/cluster/742.tsp,0.059
data/TSP/cluster/743.tsp,0.126
data/TSP/cluster/744.tsp,0.041
data/TSP/cluster/745.tsp,0.047
data/TSP/cluster/746.tsp,0.03
data/TSP/cluster/747.tsp,0.062
data/TSP/cluster/748.tsp,0.071
data/TSP/cluster/749.tsp,0.069
data/TSP/cluster/75.tsp,0.119
data/TSP/cluster/750.tsp,0.042
data/TSP/cluster/751.tsp,0.03
data/TSP/cluster/752.tsp,0.052
data/TSP/cluster/753.tsp,0.078
data/TSP/cluster/754.tsp,0.094
data/TSP/cluster/755.tsp,0.124
data/TSP/cluster/756.tsp,0.116
data/TSP/cluster/757.tsp,0.053
data/TSP/cluster/758.tsp,0.025
data/TSP/cluster/759.tsp,0.025
data/TSP/cluster/76.tsp,0.09
data/TSP/cluster/760.tsp,0.042
data/TSP/cluster/761.tsp,0.023
data/TSP/cluster/762.tsp,0.038
data/TSP/cluster/763.tsp,0.136
data/TSP/cluster/764.tsp,0.085
data/TSP/cluster/765.tsp,0.102
data/TSP/cluster/766.tsp,0.095
data/TSP/cluster/767.tsp,0.068
data/TSP/cluster/768.tsp,0.037
data/TSP/cluster/769.tsp,0.078
data/TSP/cluster/77.tsp,0.082
data/TSP/cluster/770.tsp,0.065
data/TSP/cluster/771.tsp,0.065
data/TSP/cluster/772.tsp,0.102
data/TSP/cluster/773.tsp,0.124
data/TSP/cluster/774.tsp,0.067
data/TSP/cluster/775.tsp,0.038
data/TSP/cluster/776.tsp,0.062
data/TSP/cluster/777.tsp,0.028
data/TSP/cluster/778.tsp,0.085
data/TSP/cluster/779.tsp,0.041
data/TSP/cluster/78.tsp,0.094
data/TSP/cluster/780.tsp,0.047
data/TSP/cluster/781.tsp,0.078
data/TSP/cluster/782.tsp,0.062
data/TSP/cluster/783.tsp,0.077
data/TSP/cluster/784.tsp,0.071
data/TSP/cluster/785.tsp,0.025
data/TSP/cluster/786.tsp,0.086
data/TSP/cluster/787.tsp,0.069
data/TSP/cluster/788.tsp,0.105
data/TSP/cluster/789.tsp,0.08
data/TSP/cluster/79.tsp,0.099
data/TSP/cluster/790.tsp,0.092
data/TSP/cluster/791.tsp,0.068
data/TSP/cluster/792.tsp,0.063
data/TSP/cluster/793.tsp,0.068
data/TSP/cluster/794.tsp,0.05
data/TSP/cluster/795.tsp,0.108
data/TSP/cluster/796.tsp,0.036
data/TSP/cluster/797.tsp,0.06
data/TSP/cluster/798.tsp,0.052
data/TSP/cluster/799.tsp,0.065
data/TSP/cluster/8.tsp,0.04
data/TSP/cluster/80.tsp,0.11
data/TSP/cluster/800.tsp,0.056
data/TSP/cluster/801.tsp,0.046
data/TSP/cluster/802.tsp,0.045
data/TSP/cluster/803.tsp,0.036
data/TSP/cluster/804.tsp,0.091
data/TSP/cluster/805.tsp,0.094
data/TSP/cluster/806.tsp,0.033
data/TSP/cluster/807.tsp,0.05
data/TSP/cluster/808.tsp,0.089
data/TSP/cluster/809.tsp,0.169
data/TSP/cluster/81.tsp,0.095
data/TSP/cluster/810.tsp,0.088
data/TSP/cluster/811.tsp,0.11
data/TSP/cluster/812.tsp,0.108
data/TSP/cluster/813.tsp,0.026
data/TSP/cluster/814.tsp,0.037
data/TSP/cluster/815.tsp,0.104
data/TSP/cluster/816.tsp,0.11
data/TSP/cluster/817.tsp,0.047
data/TSP/cluster/818.tsp,0.045
data/TSP/cluster/819.tsp,0.105
data/TSP/cluster/82.tsp,0.029
data/TSP/cluster/820.tsp,0.051
data/TSP/cluster/821.tsp,0.047
data/TSP/cluster/822.tsp,0.051
data/TSP/cluster/823.tsp,0.039
data/TSP/cluster/824.tsp,0.071
data/TSP/cluster/825.tsp,0.037
data/TSP/cluster/826.tsp,0.038
data/TSP/cluster/827.tsp,0.057
data/TSP/cluster/828.tsp,0.086
data/TSP/cluster/829.tsp,0.077
data/TSP/cluster/83.tsp,0.091
data/TSP/cluster/830.tsp,0.037
data/TSP/cluster/831.tsp,0.064
data/TSP/cluster/832.tsp,0.094
data/TSP/cluster/833.tsp,0.079
data/TSP/cluster/834.tsp,0.09
data/TSP/cluster/835.tsp,0.057
data/TSP/cluster/836.tsp,0.084
data/TSP/cluster/837.tsp,0.031
data/TSP/cluster/838.tsp,0.151
data/TSP/cluster/839.tsp,0.055
data/TSP/cluster/84.tsp,0.158
data/TSP/cluster/840.tsp,0.082
data/TSP/cluster/841.tsp,0.101
data/TSP/cluster/842.tsp,0.097
data/TSP/cluster/843.tsp,0.054
data/TSP/cluster/844.tsp,0.097
