name,Phiera_time
data/TSP/compression/677.tsp,0.099
data/TSP/compression/678.tsp,0.08
data/TSP/compression/679.tsp,0.096
data/TSP/compression/68.tsp,0.024
data/TSP/compression/680.tsp,0.061
data/TSP/compression/681.tsp,0.058
data/TSP/compression/682.tsp,0.078
data/TSP/compression/683.tsp,0.087
data/TSP/compression/684.tsp,0.083
data/TSP/compression/685.tsp,0.058
data/TSP/compression/686.tsp,0.031
data/TSP/compression/687.tsp,0.058
data/TSP/compression/688.tsp,0.053
data/TSP/compression/689.tsp,0.042
data/TSP/compression/69.tsp,0.096
data/TSP/compression/690.tsp,0.113
data/TSP/compression/691.tsp,0.059
data/TSP/compression/692.tsp,0.119
data/TSP/compression/693.tsp,0.117
data/TSP/compression/694.tsp,0.071
data/TSP/compression/695.tsp,0.058
data/TSP/compression/696.tsp,0.095
data/TSP/compression/697.tsp,0.092
data/TSP/compression/698.tsp,0.092
data/TSP/compression/699.tsp,0.1
data/TSP/compression/7.tsp,0.099
data/TSP/compression/70.tsp,0.051
data/TSP/compression/700.tsp,0.143
data/TSP/compression/701.tsp,0.086
data/TSP/compression/702.tsp,0.096
data/TSP/compression/703.tsp,0.113
data/TSP/compression/704.tsp,0.096
data/TSP/compression/705.tsp,0.035
data/TSP/compression/706.tsp,0.059
data/TSP/compression/707.tsp,0.029
data/TSP/compression/708.tsp,0.055
data/TSP/compression/709.tsp,0.15
data/TSP/compression/71.tsp,0.106
data/TSP/compression/710.tsp,0.06
data/TSP/compression/711.tsp,0.044
data/TSP/compression/712.tsp,0.07
data/TSP/compression/713.tsp,0.101
data/TSP/compression/714.tsp,0.037
data/TSP/compression/715.tsp,0.07
data/TSP/compression/716.tsp,0.038
data/TSP/compression/717.tsp,0.102
data/TSP/compression/718.tsp,0.039
data/TSP/compression/719.tsp,0.041
data/TSP/compression/72.tsp,0.024
data/TSP/compression/720.tsp,0.117
data/TSP/compression/721.tsp,0.067
data/TSP/compression/722.tsp,0.096
data/TSP/compression/723.tsp,0.093
data/TSP/compression/724.tsp,0.081
data/TSP/compression/725.tsp,0.037
data/TSP/compression/726.tsp,0.069
data/TSP/compression/727.tsp,0.078
data/TSP/compression/728.tsp,0.069
data/TSP/compression/729.tsp,0.076
data/TSP/compression/73.tsp,0.042
data/TSP/compression/730.tsp,0.042
data/TSP/compression/731.tsp,0.039
data/TSP/compression/732.tsp,0.104
data/TSP/compression/733.tsp,0.043
data/TSP/compression/734.tsp,0.086
data/TSP/compression/735.tsp,0.114
data/TSP/compression/736.tsp,0.121
data/TSP/compression/737.tsp,0.083
data/TSP/compression/738.tsp,0.089
data/TSP/compression/739.tsp,0.05
data/TSP/compression/74.tsp,0.041
data/TSP/compression/740.tsp,0.054
data/TSP/compression/741.tsp,0.063
data/TSP/compression/742.tsp,0.07
data/TSP/compression/743.tsp,0.045
data/TSP/compression/744.tsp,0.121
data/TSP/compression/745.tsp,0.092
data/TSP/compression/746.tsp,0.064
data/TSP/compression/747.tsp,0.114
data/TSP/compression/748.tsp,0.061
data/TSP/compression/749.tsp,0.039
data/TSP/compression/75.tsp,0.099
data/TSP/compression/750.tsp,0.102
data/TSP/compression/751.tsp,0.082
data/TSP/compression/752.tsp,0.04
data/TSP/compression/753.tsp,0.024
data/TSP/compression/754.tsp,0.083
data/TSP/compression/755.tsp,0.064
data/TSP/compression/756.tsp,0.1
data/TSP/compression/757.tsp,0.047
data/TSP/compression/758.tsp,0.056
data/TSP/compression/759.tsp,0.108
data/TSP/compression/76.tsp,0.11
data/TSP/compression/760.tsp,0.056
data/TSP/compression/761.tsp,0.107
data/TSP/compression/762.tsp,0.037
data/TSP/compression/763.tsp,0.096
data/TSP/compression/764.tsp,0.031
data/TSP/compression/765.tsp,0.062
data/TSP/compression/766.tsp,0.048
data/TSP/compression/767.tsp,0.072
data/TSP/compression/768.tsp,0.101
data/TSP/compression/769.tsp,0.03
data/TSP/compression/77.tsp,0.057
data/TSP/compression/770.tsp,0.07
data/TSP/compression/771.tsp,0.032
data/TSP/compression/772.tsp,0.033
data/TSP/compression/773.tsp,0.037
data/TSP/compression/774.tsp,0.035
data/TSP/compression/775.tsp,0.044
data/TSP/compression/776.tsp,0.094
data/TSP/compression/777.tsp,0.053
data/TSP/compression/778.tsp,0.057
data/TSP/compression/779.tsp,0.077
data/TSP/compression/78.tsp,0.094
data/TSP/compression/780.tsp,0.057
data/TSP/compression/781.tsp,0.106
data/TSP/compression/782.tsp,0.112
data/TSP/compression/783.tsp,0.035
data/TSP/compression/784.tsp,0.121
data/TSP/compression/785.tsp,0.07
data/TSP/compression/786.tsp,0.165
data/TSP/compression/787.tsp,0.039
data/TSP/compression/788.tsp,0.039
data/TSP/compression/789.tsp,0.045
data/TSP/compression/79.tsp,0.049
data/TSP/compression/790.tsp,0.115
data/TSP/compression/791.tsp,0.125
data/TSP/compression/792.tsp,0.112
data/TSP/compression/793.tsp,0.136
data/TSP/compression/794.tsp,0.074
data/TSP/compression/795.tsp,0.067
data/TSP/compression/796.tsp,0.087
data/TSP/compression/797.tsp,0.037
data/TSP/compression/798.tsp,0.083
data/TSP/compression/799.tsp,0.094
data/TSP/compression/8.tsp,0.109
data/TSP/compression/80.tsp,0.111
data/TSP/compression/800.tsp,0.059
data/TSP/compression/801.tsp,0.07
data/TSP/compression/802.tsp,0.03
data/TSP/compression/803.tsp,0.033
data/TSP/compression/804.tsp,0.082
data/TSP/compression/805.tsp,0.034
data/TSP/compression/806.tsp,0.045
data/TSP/compression/807.tsp,0.054
data/TSP/compression/808.tsp,0.046
data/TSP/compression/809.tsp,0.051
data/TSP/compression/81.tsp,0.098
data/TSP/compression/810.tsp,0.096
data/TSP/compression/811.tsp,0.089
data/TSP/compression/812.tsp,0.023
data/TSP/compression/813.tsp,0.065
data/TSP/compression/814.tsp,0.04
data/TSP/compression/815.tsp,0.057
data/TSP/compression/816.tsp,0.049
data/TSP/compression/817.tsp,0.037
data/TSP/compression/818.tsp,0.049
data/TSP/compression/819.tsp,0.052
data/TSP/compression/82.tsp,0.056
data/TSP/compression/820.tsp,0.034
data/TSP/compression/821.tsp,0.044
data/TSP/compression/822.tsp,0.102
data/TSP/compression/823.tsp,0.074
data/TSP/compression/824.tsp,0.051
data/TSP/compression/825.tsp,0.036
data/TSP/compression/826.tsp,0.047
data/TSP/compression/827.tsp,0.098
data/TSP/compression/828.tsp,0.029
data/TSP/compression/829.tsp,0.082
data/TSP/compression/83.tsp,0.032
data/TSP/compression/830.tsp,0.097
data/TSP/compression/831.tsp,0.022
data/TSP/compression/832.tsp,0.04
data/TSP/compression/833.tsp,0.057
data/TSP/compression/834.tsp,0.056
data/TSP/compression/835.tsp,0.088
data/TSP/compression/836.tsp,0.046
data/TSP/compression/837.tsp,0.086
data/TSP/compression/838.tsp,0.148
data/TSP/compression/839.tsp,0.042
data/TSP/compression/84.tsp,0.065
data/TSP/compression/840.tsp,0.093
data/TSP/compression/841.tsp,0.024
data/TSP/compression/842.tsp,0.064
data/TSP/compression/843.tsp,0.063
data/TSP/compression/844.tsp,0.084
data/TSP/compression/845.tsp,0.034
data/TSP/compression/846.tsp,0.097
data/TSP/compression/847.tsp,0.117
data/TSP/compression/848.tsp,0.077
data/TSP/compression/849.tsp,0.034
data/TSP/compression/85.tsp,0.114
data/TSP/compression/850.tsp,0.083
data/TSP/compression/851.tsp,0.104
data/TSP/compression/852.tsp,0.044
data/TSP/compression/853.tsp,0.057
data/TSP/compression/854.tsp,0.1
data/TSP/compression/855.tsp,0.115
data/TSP/compression/856.tsp,0.1
data/TSP/compression/857.tsp,0.085
data/TSP/compression/858.tsp,0.041
data/TSP/compression/859.tsp,0.074
data/TSP/compression/86.tsp,0.095
data/TSP/compression/860.tsp,0.09
data/TSP/compression/861.tsp,0.118
data/TSP/compression/862.tsp,0.112
data/TSP/compression/863.tsp,0.073
data/TSP/compression/864.tsp,0.056
data/TSP/compression/865.tsp,0.04
data/TSP/compression/866.tsp,0.022
data/TSP/compression/867.tsp,0.075
data/TSP/compression/868.tsp,0.077
data/TSP/compression/869.tsp,0.046
data/TSP/compression/87.tsp,0.112
data/TSP/compression/870.tsp,0.106
data/TSP/compression/871.tsp,0.07
data/TSP/compression/872.tsp,0.042
data/TSP/compression/873.tsp,0.101
data/TSP/compression/874.tsp,0.073
data/TSP/compression/875.tsp,0.107
data/TSP/compression/876.tsp,0.094
data/TSP/compression/877.tsp,0.121
data/TSP/compression/878.tsp,0.031
data/TSP/compression/879.tsp,0.038
data/TSP/compression/88.tsp,0.058
data/TSP/compression/880.tsp,0.055
data/TSP/compression/881.tsp,0.054
data/TSP/compression/882.tsp,0.109
data/TSP/compression/883.tsp,0.114
data/TSP/compression/884.tsp,0.033
data/TSP/compression/885.tsp,0.1
data/TSP/compression/886.tsp,0.082
data/TSP/compression/887.tsp,0.043
data/TSP/compression/888.tsp,0.061
data/TSP/compression/889.tsp,0.057
data/TSP/compression/89.tsp,0.025
data/TSP/compression/890.tsp,0.056
data/TSP/compression/891.tsp,0.037
data/TSP/compression/892.tsp,0.058
data/TSP/compression/893.tsp,0.063
data/TSP/compression/894.tsp,0.055
data/TSP/compression/895.tsp,0.047
data/TSP/compression/896.tsp,0.088
data/TSP/compression/897.tsp,0.051
data/TSP/compression/898.tsp,0.072
data/TSP/compression/899.tsp,0.046
data/TSP/compression/9.tsp,0.096
data/TSP/compression/90.tsp,0.126
data/TSP/compression/900.tsp,0.066
data/TSP/compression/901.tsp,0.092
data/TSP/compression/902.tsp,0.11
data/TSP/compression/903.tsp,0.057
data/TSP/compression/904.tsp,0.044
data/TSP/compression/905.tsp,0.091
data/TSP/compression/906.tsp,0.129
data/TSP/compression/907.tsp,0.055
data/TSP/compression/908.tsp,0.091
data/TSP/compression/909.tsp,0.111
data/TSP/compression/91.tsp,0.114
data/TSP/compression/910.tsp,0.046
data/TSP/compression/911.tsp,0.029
data/TSP/compression/912.tsp,0.095
data/TSP/compression/913.tsp,0.114
data/TSP/compression/914.tsp,0.088
data/TSP/compression/915.tsp,0.115
data/TSP/compression/916.tsp,0.103
data/TSP/compression/917.tsp,0.039
data/TSP/compression/918.tsp,0.085
data/TSP/compression/919.tsp,0.053
data/TSP/compression/92.tsp,0.032
data/TSP/compression/920.tsp,0.104
data/TSP/compression/921.tsp,0.125
data/TSP/compression/922.tsp,0.054
data/TSP/compression/923.tsp,0.071
data/TSP/compression/924.tsp,0.077
data/TSP/compression/925.tsp,0.069
data/TSP/compression/926.tsp,0.121
data/TSP/compression/927.tsp,0.045
data/TSP/compression/928.tsp,0.095
data/TSP/compression/929.tsp,0.107
data/TSP/compression/93.tsp,0.044
data/TSP/compression/930.tsp,0.039
data/TSP/compression/931.tsp,0.059
data/TSP/compression/932.tsp,0.124
data/TSP/compression/933.tsp,0.085
data/TSP/compression/934.tsp,0.073
data/TSP/compression/935.tsp,0.114
data/TSP/compression/936.tsp,0.047
data/TSP/compression/937.tsp,0.074
data/TSP/compression/938.tsp,0.063
data/TSP/compression/939.tsp,0.033
data/TSP/compression/94.tsp,0.038
data/TSP/compression/940.tsp,0.073
data/TSP/compression/941.tsp,0.025
data/TSP/compression/942.tsp,0.03
data/TSP/compression/943.tsp,0.06
data/TSP/compression/944.tsp,0.093
data/TSP/compression/945.tsp,0.043
data/TSP/compression/946.tsp,0.082
data/TSP/compression/947.tsp,0.046
data/TSP/compression/948.tsp,0.035
data/TSP/compression/949.tsp,0.08
data/TSP/compression/95.tsp,0.082
data/TSP/compression/950.tsp,0.111
data/TSP/compression/951.tsp,0.106
data/TSP/compression/952.tsp,0.033
data/TSP/compression/953.tsp,0.059
data/TSP/compression/954.tsp,0.079
data/TSP/compression/955.tsp,0.071
data/TSP/compression/956.tsp,0.063
data/TSP/compression/957.tsp,0.071
data/TSP/compression/958.tsp,0.03
data/TSP/compression/959.tsp,0.053
data/TSP/compression/96.tsp,0.091
data/TSP/compression/960.tsp,0.024
data/TSP/compression/961.tsp,0.072
data/TSP/compression/962.tsp,0.037
data/TSP/compression/963.tsp,0.032
data/TSP/compression/964.tsp,0.035
data/TSP/compression/965.tsp,0.097
data/TSP/compression/966.tsp,0.12
data/TSP/compression/967.tsp,0.119
data/TSP/compression/968.tsp,0.086
data/TSP/compression/969.tsp,0.062
data/TSP/compression/97.tsp,0.107
data/TSP/compression/970.tsp,0.041
data/TSP/compression/971.tsp,0.085
data/TSP/compression/972.tsp,0.091
data/TSP/compression/973.tsp,0.054
data/TSP/compression/974.tsp,0.057
data/TSP/compression/975.tsp,0.059
data/TSP/compression/976.tsp,0.085
data/TSP/compression/977.tsp,0.107
data/TSP/compression/978.tsp,0.192
data/TSP/compression/979.tsp,0.082
data/TSP/compression/98.tsp,0.027
data/TSP/compression/980.tsp,0.056
data/TSP/compression/981.tsp,0.063
data/TSP/compression/982.tsp,0.061
data/TSP/compression/983.tsp,0.061
data/TSP/compression/984.tsp,0.056
data/TSP/compression/985.tsp,0.053
data/TSP/compression/986.tsp,0.077
data/TSP/compression/987.tsp,0.045
data/TSP/compression/988.tsp,0.086
data/TSP/compression/989.tsp,0.045
data/TSP/compression/99.tsp,0.072
data/TSP/compression/990.tsp,0.073
data/TSP/compression/991.tsp,0.099
data/TSP/compression/992.tsp,0.081
data/TSP/compression/993.tsp,0.086
data/TSP/compression/994.tsp,0.054
data/TSP/compression/995.tsp,0.047
data/TSP/compression/996.tsp,0.075
data/TSP/compression/997.tsp,0.084
data/TSP/compression/998.tsp,0.046
data/TSP/compression/999.tsp,0.099
data/TSP/grid/1.tsp,0.039
data/TSP/grid/10.tsp,0.075
data/TSP/grid/100.tsp,0.039
data/TSP/grid/1000.tsp,0.078
data/TSP/grid/101.tsp,0.093
data/TSP/grid/102.tsp,0.088
data/TSP/grid/103.tsp,0.035
data/TSP/grid/104.tsp,0.027
data/TSP/grid/105.tsp,0.04
data/TSP/grid/106.tsp,0.026
data/TSP/grid/107.tsp,0.083
data/TSP/grid/108.tsp,0.066
data/TSP/grid/109.tsp,0.052
data/TSP/grid/11.tsp,0.094
data/TSP/grid/110.tsp,0.091
data/TSP/grid/111.tsp,0.075
data/TSP/grid/112.tsp,0.031
data/TSP/grid/113.tsp,0.072
data/TSP/grid/114.tsp,0.031
data/TSP/grid/115.tsp,0.081
data/TSP/grid/116.tsp,0.032
data/TSP/grid/117.tsp,0.058
data/TSP/grid/118.tsp,0.118
data/TSP/grid/119.tsp,0.095
data/TSP/grid/12.tsp,0.042
data/TSP/grid/120.tsp,0.082
data/TSP/grid/121.tsp,0.098
data/TSP/grid/122.tsp,0.092
data/TSP/grid/123.tsp,0.089
data/TSP/grid/124.tsp,0.057
data/TSP/grid/125.tsp,0.064
data/TSP/grid/126.tsp,0.094
data/TSP/grid/127.tsp,0.079
data/TSP/grid/128.tsp,0.03
data/TSP/grid/129.tsp,0.105
data/TSP/grid/13.tsp,0.054
data/TSP/grid/130.tsp,0.098
data/TSP/grid/131.tsp,0.029
data/TSP/grid/132.tsp,0.078
data/TSP/grid/133.tsp,0.037
data/TSP/grid/134.tsp,0.038
data/TSP/grid/135.tsp,0.05
data/TSP/grid/136.tsp,0.121
data/TSP/grid/137.tsp,0.032
data/TSP/grid/138.tsp,0.068
data/TSP/grid/139.tsp,0.045
data/TSP/grid/14.tsp,0.036
data/TSP/grid/140.tsp,0.044
data/TSP/grid/141.tsp,0.037
data/TSP/grid/142.tsp,0.067
data/TSP/grid/143.tsp,0.064
data/TSP/grid/144.tsp,0.063
data/TSP/grid/145.tsp,0.083
data/TSP/grid/146.tsp,0.054
data/TSP/grid/147.tsp,0.1
data/TSP/grid/148.tsp,0.037
data/TSP/grid/149.tsp,0.051
data/TSP/grid/15.tsp,0.024
data/TSP/grid/150.tsp,0.103
data/TSP/grid/151.tsp,0.037
data/TSP/grid/152.tsp,0.052
data/TSP/grid/153.tsp,0.096
data/TSP/grid/154.tsp,0.092
data/TSP/grid/155.tsp,0.093
data/TSP/grid/156.tsp,0.048
data/TSP/grid/157.tsp,0.035
data/TSP/grid/158.tsp,0.04
data/TSP/grid/159.tsp,0.065
data/TSP/grid/16.tsp,0.11
data/TSP/grid/160.tsp,0.073
data/TSP/grid/161.tsp,0.088
data/TSP/grid/162.tsp,0.098
data/TSP/grid/163.tsp,0.042
data/TSP/grid/164.tsp,0.092
data/TSP/grid/165.tsp,0.114
data/TSP/grid/166.tsp,0.049
data/TSP/grid/167.tsp,0.079
data/TSP/grid/168.tsp,0.108
data/TSP/grid/169.tsp,0.057
data/TSP/grid/17.tsp,0.103
data/TSP/grid/170.tsp,0.06
data/TSP/grid/171.tsp,0.057
data/TSP/grid/172.tsp,0.071
data/TSP/grid/173.tsp,0.125
data/TSP/grid/174.tsp,0.09
data/TSP/grid/175.tsp,0.087
data/TSP/grid/176.tsp,0.096
data/TSP/grid/177.tsp,0.06
data/TSP/grid/178.tsp,0.092
data/TSP/grid/179.tsp,0.086
data/TSP/grid/18.tsp,0.09
data/TSP/grid/180.tsp,0.085
data/TSP/grid/181.tsp,0.085
data/TSP/grid/182.tsp,0.127
data/TSP/grid/183.tsp,0.043
data/TSP/grid/184.tsp,0.064
data/TSP/grid/185.tsp,0.064
data/TSP/grid/186.tsp,0.058
data/TSP/grid/187.tsp,0.029
data/TSP/grid/188.tsp,0.033
data/TSP/grid/189.tsp,0.084
data/TSP/grid/19.tsp,0.077
data/TSP/grid/190.tsp,0.147
data/TSP/grid/191.tsp,0.053
data/TSP/grid/192.tsp,0.04
data/TSP/grid/193.tsp,0.09
data/TSP/grid/194.tsp,0.107
data/TSP/grid/195.tsp,0.119
data/TSP/grid/196.tsp,0.031
data/TSP/grid/197.tsp,0.091
data/TSP/grid/198.tsp,0.076
data/TSP/grid/199.tsp,0.028
data/TSP/grid/2.tsp,0.065
data/TSP/grid/20.tsp,0.108
data/TSP/grid/200.tsp,0.107
data/TSP/grid/201.tsp,0.053
data/TSP/grid/202.tsp,0.085
data/TSP/grid/203.tsp,0.057
data/TSP/grid/204.tsp,0.026
data/TSP/grid/205.tsp,0.031
data/TSP/grid/206.tsp,0.056
data/TSP/grid/207.tsp,0.096
data/TSP/grid/208.tsp,0.041
data/TSP/grid/209.tsp,0.095
data/TSP/grid/21.tsp,0.098
data/TSP/grid/210.tsp,0.07
data/TSP/grid/211.tsp,0.105
data/TSP/grid/212.tsp,0.053
data/TSP/grid/213.tsp,0.025
data/TSP/grid/214.tsp,0.045
data/TSP/grid/215.tsp,0.107
data/TSP/grid/216.tsp,0.109
data/TSP/grid/217.tsp,0.109
data/TSP/grid/218.tsp,0.049
data/TSP/grid/219.tsp,0.085
data/TSP/grid/22.tsp,0.033
data/TSP/grid/220.tsp,0.037
data/TSP/grid/221.tsp,0.04
data/TSP/grid/222.tsp,0.044
data/TSP/grid/223.tsp,0.05
data/TSP/grid/224.tsp,0.028
data/TSP/grid/225.tsp,0.109
data/TSP/grid/226.tsp,0.052
data/TSP/grid/227.tsp,0.114
data/TSP/grid/228.tsp,0.028
data/TSP/grid/229.tsp,0.107
data/TSP/grid/23.tsp,0.046
data/TSP/grid/230.tsp,0.054
data/TSP/grid/231.tsp,0.084
data/TSP/grid/232.tsp,0.069
data/TSP/grid/233.tsp,0.055
data/TSP/grid/234.tsp,0.093
data/TSP/grid/235.tsp,0.111
data/TSP/grid/236.tsp,0.104
data/TSP/grid/237.tsp,0.099
data/TSP/grid/238.tsp,0.071
data/TSP/grid/239.tsp,0.088
data/TSP/grid/24.tsp,0.098
data/TSP/grid/240.tsp,0.128
data/TSP/grid/241.tsp,0.124
data/TSP/grid/242.tsp,0.099
data/TSP/grid/243.tsp,0.026
data/TSP/grid/244.tsp,0.077
data/TSP/grid/245.tsp,0.095
data/TSP/grid/246.tsp,0.11
data/TSP/grid/247.tsp,0.117
data/TSP/grid/248.tsp,0.108
data/TSP/grid/249.tsp,0.099
data/TSP/grid/25.tsp,0.081
data/TSP/grid/250.tsp,0.073
data/TSP/grid/251.tsp,0.099
data/TSP/grid/252.tsp,0.101
data/TSP/grid/253.tsp,0.101
data/TSP/grid/254.tsp,0.062
data/TSP/grid/255.tsp,0.037
data/TSP/grid/256.tsp,0.058
data/TSP/grid/257.tsp,0.069
data/TSP/grid/258.tsp,0.087
data/TSP/grid/259.tsp,0.096
data/TSP/grid/26.tsp,0.071
data/TSP/grid/260.tsp,0.096
data/TSP/grid/261.tsp,0.025
data/TSP/grid/262.tsp,0.065
data/TSP/grid/263.tsp,0.105
data/TSP/grid/264.tsp,0.073
data/TSP/grid/265.tsp,0.029
data/TSP/grid/266.tsp,0.026
data/TSP/grid/267.tsp,0.095
data/TSP/grid/268.tsp,0.111
data/TSP/grid/269.tsp,0.068
data/TSP/grid/27.tsp,0.079
data/TSP/grid/270.tsp,0.025
data/TSP/grid/271.tsp,0.032
data/TSP/grid/272.tsp,0.051
data/TSP/grid/273.tsp,0.08
data/TSP/grid/274.tsp,0.098
data/TSP/grid/275.tsp,0.122
data/TSP/grid/276.tsp,0.04
data/TSP/grid/277.tsp,0.062
data/TSP/grid/278.tsp,0.037
data/TSP/grid/279.tsp,0.032
data/TSP/grid/28.tsp,0.074
data/TSP/grid/280.tsp,0.041
data/TSP/grid/281.tsp,0.082
data/TSP/grid/282.tsp,0.038
data/TSP/grid/283.tsp,0.065
data/TSP/grid/284.tsp,0.045
data/TSP/grid/285.tsp,0.052
data/TSP/grid/286.tsp,0.089
data/TSP/grid/287.tsp,0.032
data/TSP/grid/288.tsp,0.066
data/TSP/grid/289.tsp,0.107
data/TSP/grid/29.tsp,0.091
data/TSP/grid/290.tsp,0.089
data/TSP/grid/291.tsp,0.115
data/TSP/grid/292.tsp,0.104
data/TSP/grid/293.tsp,0.03
data/TSP/grid/294.tsp,0.035
data/TSP/grid/295.tsp,0.097
data/TSP/grid/296.tsp,0.091
data/TSP/grid/297.tsp,0.08
data/TSP/grid/298.tsp,0.109
data/TSP/grid/299.tsp,0.043
data/TSP/grid/3.tsp,0.085
data/TSP/grid/30.tsp,0.041
data/TSP/grid/300.tsp,0.094
data/TSP/grid/301.tsp,0.078
data/TSP/grid/302.tsp,0.13
data/TSP/grid/303.tsp,0.067
data/TSP/grid/304.tsp,0.03
data/TSP/grid/305.tsp,0.035
data/TSP/grid/306.tsp,0.104
data/TSP/grid/307.tsp,0.064
data/TSP/grid/308.tsp,0.037
data/TSP/grid/309.tsp,0.132
data/TSP/grid/31.tsp,0.112
data/TSP/grid/310.tsp,0.04
data/TSP/grid/311.tsp,0.077
data/TSP/grid/312.tsp,0.054
data/TSP/grid/313.tsp,0.105
data/TSP/grid/314.tsp,0.095
data/TSP/grid/315.tsp,0.117
data/TSP/grid/316.tsp,0.054
data/TSP/grid/317.tsp,0.11
data/TSP/grid/318.tsp,0.046
data/TSP/grid/319.tsp,0.076
data/TSP/grid/32.tsp,0.074
data/TSP/grid/320.tsp,0.05
data/TSP/grid/321.tsp,0.034
data/TSP/grid/322.tsp,0.053
data/TSP/grid/323.tsp,0.099
data/TSP/grid/324.tsp,0.071
data/TSP/grid/325.tsp,0.105
data/TSP/grid/326.tsp,0.065
data/TSP/grid/327.tsp,0.039
data/TSP/grid/328.tsp,0.089
data/TSP/grid/329.tsp,0.062
data/TSP/grid/33.tsp,0.032
data/TSP/grid/330.tsp,0.097
data/TSP/grid/331.tsp,0.096
data/TSP/grid/332.tsp,0.068
data/TSP/grid/333.tsp,0.086
data/TSP/grid/334.tsp,0.027
data/TSP/grid/335.tsp,0.034
data/TSP/grid/336.tsp,0.035
data/TSP/grid/337.tsp,0.089
data/TSP/grid/338.tsp,0.093
data/TSP/grid/339.tsp,0.113
data/TSP/grid/34.tsp,0.026
data/TSP/grid/340.tsp,0.072
data/TSP/grid/341.tsp,0.11
data/TSP/grid/342.tsp,0.093
data/TSP/grid/343.tsp,0.102
data/TSP/grid/344.tsp,0.067
data/TSP/grid/345.tsp,0.047
data/TSP/grid/346.tsp,0.09
data/TSP/grid/347.tsp,0.086
data/TSP/grid/348.tsp,0.091
data/TSP/grid/349.tsp,0.1
data/TSP/grid/35.tsp,0.055
data/TSP/grid/350.tsp,0.04
data/TSP/grid/351.tsp,0.035
data/TSP/grid/352.tsp,0.08
data/TSP/grid/353.tsp,0.09
data/TSP/grid/354.tsp,0.06
data/TSP/grid/355.tsp,0.081
data/TSP/grid/356.tsp,0.093
data/TSP/grid/357.tsp,0.079
data/TSP/grid/358.tsp,0.098
data/TSP/grid/359.tsp,0.114
data/TSP/grid/36.tsp,0.068
data/TSP/grid/360.tsp,0.097
data/TSP/grid/361.tsp,0.048
data/TSP/grid/362.tsp,0.086
data/TSP/grid/363.tsp,0.041
data/TSP/grid/364.tsp,0.054
data/TSP/grid/365.tsp,0.097
data/TSP/grid/366.tsp,0.095
data/TSP/grid/367.tsp,0.04
data/TSP/grid/368.tsp,0.027
data/TSP/grid/369.tsp,0.036
data/TSP/grid/37.tsp,0.041
data/TSP/grid/370.tsp,0.103
data/TSP/grid/371.tsp,0.055
data/TSP/grid/372.tsp,0.063
data/TSP/grid/373.tsp,0.068
data/TSP/grid/374.tsp,0.03
data/TSP/grid/375.tsp,0.114
data/TSP/grid/376.tsp,0.028
data/TSP/grid/377.tsp,0.042
data/TSP/grid/378.tsp,0.051
data/TSP/grid/379.tsp,0.072
data/TSP/grid/38.tsp,0.112
data/TSP/grid/380.tsp,0.037
data/TSP/grid/381.tsp,0.056
data/TSP/grid/382.tsp,0.047
data/TSP/grid/383.tsp,0.1
data/TSP/grid/384.tsp,0.085
data/TSP/grid/385.tsp,0.078
data/TSP/grid/386.tsp,0.054
data/TSP/grid/387.tsp,0.067
data/TSP/grid/388.tsp,0.053
data/TSP/grid/389.tsp,0.05
data/TSP/grid/39.tsp,0.064
data/TSP/grid/390.tsp,0.048
data/TSP/grid/391.tsp,0.063
data/TSP/grid/392.tsp,0.096
data/TSP/grid/393.tsp,0.119
data/TSP/grid/394.tsp,0.045
data/TSP/grid/395.tsp,0.049
data/TSP/grid/396.tsp,0.041
data/TSP/grid/397.tsp,0.077
data/TSP/grid/398.tsp,0.055
data/TSP/grid/399.tsp,0.025
data/TSP/grid/4.tsp,0.038
data/TSP/grid/40.tsp,0.102
data/TSP/grid/400.tsp,0.053
data/TSP/grid/401.tsp,0.031
data/TSP/grid/402.tsp,0.047
data/TSP/grid/403.tsp,0.077
data/TSP/grid/404.tsp,0.087
data/TSP/grid/405.tsp,0.044
data/TSP/grid/406.tsp,0.079
data/TSP/grid/407.tsp,0.091
data/TSP/grid/408.tsp,0.062
data/TSP/grid/409.tsp,0.034
data/TSP/grid/41.tsp,0.085
data/TSP/grid/410.tsp,0.06
data/TSP/grid/411.tsp,0.025
data/TSP/grid/412.tsp,0.033
data/TSP/grid/413.tsp,0.097
data/TSP/grid/414.tsp,0.078
data/TSP/grid/415.tsp,0.031
data/TSP/grid/416.tsp,0.055
data/TSP/grid/417.tsp,0.081
data/TSP/grid/418.tsp,0.064
data/TSP/grid/419.tsp,0.061
data/TSP/grid/42.tsp,0.025
data/TSP/grid/420.tsp,0.055
data/TSP/grid/421.tsp,0.08
data/TSP/grid/422.tsp,0.03
data/TSP/grid/423.tsp,0.043
data/TSP/grid/424.tsp,0.031
data/TSP/grid/425.tsp,0.043
data/TSP/grid/426.tsp,0.024
data/TSP/grid/427.tsp,0.035
data/TSP/grid/428.tsp,0.06
data/TSP/grid/429.tsp,0.069
data/TSP/grid/43.tsp,0.085
data/TSP/grid/430.tsp,0.098
data/TSP/grid/431.tsp,0.052
data/TSP/grid/432.tsp,0.059
data/TSP/grid/433.tsp,0.104
data/TSP/grid/434.tsp,0.109
data/TSP/grid/435.tsp,0.117
data/TSP/grid/436.tsp,0.025
data/TSP/grid/437.tsp,0.057
data/TSP/grid/438.tsp,0.023
